	chao1	observed_otus	shannon	simpson	goods_coverage
1000_O-122	4.0	4.0	0.2811819871717745	0.07485536252469982	1.0
100_O-122	4.0	4.0	0.19359005512375704	0.04724467294146861	1.0
101_O-122	3.0	3.0	0.2289181318249632	0.06017275070144523	1.0
102_O-122	4.0	4.0	0.16836458510914962	0.0410249616004541	0.9993682880606444
103_O-122	4.0	4.0	0.21434101280422696	0.0543751902983135	0.9993390614672836
104_O-122	4.0	4.0	0.2527847519638117	0.06569639453408149	1.0
105_O-122	4.0	4.0	0.28009637168179213	0.07556931638295472	0.9993514915693904
106_O-122	3.0	3.0	0.21015703440578476	0.054219178903649246	1.0
107_O-122	4.0	4.0	0.22972162675478539	0.058577377411404785	1.0
108_O-122	4.0	4.0	0.23417792000233575	0.06054346064314409	0.999340804218853
109_O-122	4.0	4.0	0.2540162725080182	0.06536162689704439	1.0
10_O-122	4.0	4.0	0.27082146592263334	0.07206606171339902	1.0
110_O-122	4.0	4.0	0.24045039786495567	0.06283315576537551	0.9993429697766097
111_O-122	4.0	4.0	0.29198080448719455	0.0777253488324996	1.0
112_O-122	4.0	4.0	0.1891765329213132	0.04665019038107421	0.9993016759776536
113_O-122	4.0	4.0	0.22743836139669377	0.05700405541251108	1.0
114_O-122	4.0	4.0	0.2081265536529446	0.0524691110860922	0.9993136582017845
115_O-122	4.0	4.0	0.2361453261718373	0.06038222447488861	1.0
116_O-122	4.0	4.0	0.22437706864809323	0.05750177710129678	0.9993319973279893
117_O-122	4.0	4.0	0.2341690922761516	0.05972656518679598	1.0
118_O-122	4.0	4.0	0.18271395433267937	0.04463331245778379	0.9993122420907841
119_O-122	4.0	4.0	0.2543999358259714	0.06648478053398088	1.0
11_O-122	4.0	4.0	0.26422249568041983	0.06927886027516617	1.0
120_O-122	4.0	4.0	0.32544116383901467	0.0884715645645856	1.0
121_O-122	4.0	4.0	0.2607718358728378	0.06922420900138682	0.9993535875888817
122_O-122	4.0	4.0	0.2795410897780136	0.07311586759898092	1.0
