	chao1	observed_otus	shannon	simpson	goods_coverage
1000_H-120	6.0	6.0	0.8632248161604448	0.25657191414709013	1.0
100_H-120	6.0	6.0	0.9671562800377089	0.28155854650135104	1.0
101_H-120	6.0	6.0	0.8754877122985568	0.2717579838791958	0.9949494949494949
102_H-120	6.0	6.0	0.9125425915003458	0.2782260586726715	1.0
103_H-120	6.0	6.0	1.067334089923061	0.32786172839506167	1.0
104_H-120	4.0	4.0	0.43303644263334595	0.1312019217020789	0.9946524064171123
105_H-120	6.0	6.0	0.9274947044940558	0.2753282050037612	1.0
106_H-120	6.0	6.0	0.7701354826207293	0.21181015700455952	1.0
107_H-120	6.0	6.0	0.885129220451239	0.2586520947176685	1.0
108_H-120	5.0	5.0	0.8408425586837001	0.25650443832262015	1.0
109_H-120	5.0	5.0	0.762001019458074	0.24011140809954856	0.995260663507109
10_H-120	5.0	5.0	0.8858818993201278	0.27759042518018917	1.0
110_H-120	5.0	5.0	0.8827490913399131	0.27067901234567915	1.0
111_H-120	6.5	6.0	0.7907109661621429	0.24074611699811288	0.9879518072289156
112_H-120	6.0	6.0	0.9834522282737609	0.2940696909927679	1.0
113_H-120	4.0	4.0	0.5392535848823127	0.1571723090277779	1.0
114_H-120	6.0	6.0	0.6639210363962534	0.1904556932966025	0.9962121212121212
115_H-120	6.0	6.0	0.6196438324272826	0.1653313224620604	1.0
116_H-120	5.0	5.0	0.7134495435829584	0.21240629446367498	1.0
117_H-120	6.0	6.0	0.8632058636738333	0.24541711596902271	1.0
118_H-120	5.0	5.0	0.9989116151485543	0.31295071083537473	1.0
119_H-120	6.0	6.0	0.9423799085051644	0.2921761998685074	0.9948717948717949
11_H-120	6.0	6.0	1.024706492065929	0.3100302598789605	1.0
120_H-120	6.0	6.0	0.833489505815312	0.2559241706161136	0.995260663507109
121_H-120	6.0	6.0	0.9706218328440062	0.2893398080702969	1.0
122_H-120	6.0	6.0	0.7520427362894317	0.22056106521692964	0.9953917050691244
123_H-120	5.0	5.0	0.8379348800729504	0.2492965126433656	1.0
124_H-120	6.0	6.0	0.9690716016837355	0.28678134902670893	1.0
125_H-120	6.0	6.0	1.0078179453646252	0.3026546556122449	1.0
126_H-120	6.0	6.0	0.6075361933889112	0.16532043787862705	1.0
127_H-120	6.0	6.0	1.0224635422541302	0.304784556902886	1.0
128_H-120	6.5	6.0	0.5409433357151484	0.14782331665448534	0.9913419913419913
129_H-120	7.0	6.0	0.8485978666527753	0.2612968612436274	0.9909502262443439
12_H-120	5.0	5.0	0.5524678842145272	0.15108536917403026	1.0
130_H-120	6.0	6.0	1.1070909452943807	0.3390006410060743	1.0
131_H-120	5.0	5.0	0.7823045475888639	0.22807949835264107	1.0
132_H-120	6.0	6.0	0.8427987170236363	0.24341385405268923	1.0
133_H-120	6.0	6.0	0.7406304471269725	0.21100154983041708	0.995260663507109
134_H-120	5.0	5.0	0.7247574008675439	0.21701805327610146	1.0
135_H-120	6.0	6.0	0.929467066035918	0.2818457265496783	0.9943820224719101
136_H-120	6.0	6.0	0.8097849451402959	0.23462516252983756	1.0
137_H-120	6.0	6.0	0.8836668653090002	0.25593251571425624	1.0
138_H-120	6.0	6.0	0.8012345727639932	0.2234287012954217	1.0
139_H-120	6.0	6.0	0.9718080280539856	0.29480229591836726	1.0
13_H-120	5.0	5.0	0.8675874754070699	0.2597490839379748	1.0
140_H-120	6.0	6.0	0.8717574583470677	0.2523732486798327	1.0
141_H-120	6.0	6.0	0.7840124399517608	0.22440581170739915	1.0
142_H-120	6.0	6.0	1.0082910077090927	0.30346875294561226	0.9951456310679612
143_H-120	6.0	6.0	0.8321045948336682	0.233185595567867	1.0
144_H-120	6.333333333333333	6.0	0.5111714635713931	0.13612528344671204	0.9880952380952381
145_H-120	6.0	6.0	0.9947949513210612	0.2948960302457465	1.0
146_H-120	5.0	5.0	0.6590875347044732	0.18786097037176042	1.0
147_H-120	6.0	6.0	1.039356013511347	0.31091130340724715	1.0
148_H-120	5.0	5.0	0.8772384625308978	0.2632500000000001	1.0
149_H-120	6.0	6.0	0.8609177464225276	0.2494229625223081	1.0
14_H-120	6.0	6.0	0.9373454312814751	0.27142108481090055	1.0
150_H-120	4.0	4.0	0.6228434229378955	0.1879160502958579	1.0
151_H-120	4.0	4.0	0.6000322405490287	0.18689903846153832	1.0
152_H-120	6.0	6.0	0.9641774368279065	0.2782116962011143	1.0
153_H-120	7.0	6.0	0.8442787487128564	0.2583219954648527	0.9904761904761905
154_H-120	6.0	6.0	0.6101880541789925	0.16467469068260254	1.0
155_H-120	5.0	5.0	0.5416108853009592	0.14710884353741482	1.0
156_H-120	5.0	5.0	0.7846345835321857	0.233490566037736	1.0
157_H-120	6.0	6.0	0.862228846645439	0.24889244980676795	0.9951456310679612
158_H-120	5.0	5.0	0.5243269378450717	0.15146082169642172	0.9949748743718593
159_H-120	5.0	5.0	0.8053417448656607	0.24210858585858586	1.0
15_H-120	6.0	6.0	0.575388348778741	0.15928888888888904	0.9955555555555555
160_H-120	6.0	6.0	0.8205161446029988	0.24759700961196163	1.0
161_H-120	5.0	5.0	0.8856986638278728	0.285034028885245	1.0
162_H-120	6.0	6.0	0.8740404539649073	0.25232352156082416	0.9950738916256158
163_H-120	6.0	6.0	1.0268011315696504	0.3026736317750006	1.0
164_H-120	5.0	5.0	0.6623536053482125	0.19551246537396128	0.9947368421052631
165_H-120	6.0	6.0	0.7208673525993163	0.20049786007511572	1.0
166_H-120	6.0	6.0	0.8750897106742586	0.26948245092207024	1.0
167_H-120	6.0	6.0	0.784036759085721	0.22716726786228392	1.0
168_H-120	5.0	5.0	0.9026513634389506	0.2809573361082205	1.0
169_H-120	6.0	6.0	0.8159529297907678	0.23345100363317794	1.0
16_H-120	6.0	6.0	0.7409643205720015	0.20685185185185184	0.9944444444444445
170_H-120	6.0	6.0	0.9531547660203027	0.2994473376554362	1.0
171_H-120	6.0	6.0	0.9113206753627514	0.26940923494794033	1.0
172_H-120	4.0	4.0	0.6189955935892812	0.18625000000000003	1.0
173_H-120	5.0	5.0	0.7833449406765718	0.24395883917215866	0.9946236559139785
174_H-120	5.0	5.0	0.6798108494482114	0.20262296449198303	1.0
175_H-120	4.0	4.0	0.5390231789613029	0.15533454264923585	1.0
176_H-120	5.0	5.0	0.8405615477297772	0.26075044271442427	1.0
177_H-120	6.0	6.0	0.733359647910739	0.20261665404066243	1.0
178_H-120	5.0	5.0	0.6114233454845662	0.1734995274102079	1.0
179_H-120	5.0	5.0	0.6521707236621792	0.1861835103091507	1.0
17_H-120	6.0	6.0	1.2255169795709424	0.38390138857949063	1.0
180_H-120	6.0	6.0	0.8281258323511584	0.24389765709244204	0.995049504950495
181_H-120	5.0	5.0	0.8644697962423165	0.2638194444444445	1.0
182_H-120	6.0	6.0	0.9104094326696823	0.273195779689286	1.0
183_H-120	5.0	5.0	0.5361472524003413	0.14814991076740025	0.9951219512195122
184_H-120	4.0	4.0	0.7859497746792202	0.2603837899255145	1.0
185_H-120	6.0	6.0	0.8562743413044289	0.25507258246145637	0.995475113122172
