	chao1	observed_otus	shannon	simpson	goods_coverage
1000_OMC-446	4.0	4.0	0.046267041032850655	0.009046561141549558	1.0
100_OMC-446	4.0	4.0	0.04244786472534454	0.008347861966232828	1.0
101_OMC-446	4.0	4.0	0.04331171136866307	0.008335850835241687	1.0
102_OMC-446	4.0	4.0	0.048369602470958395	0.009572440246037872	1.0
103_OMC-446	4.0	4.0	0.04405044828931491	0.008665384876504145	0.9998327479511624
104_OMC-446	4.0	4.0	0.04327934594582898	0.008254061913939958	1.0
105_OMC-446	4.0	4.0	0.041074824876172374	0.008043417205097603	0.9998318479905834
106_OMC-446	4.0	4.0	0.04596869140542904	0.008978872141047978	1.0
107_OMC-446	4.0	4.0	0.04562253068365299	0.008900437236305292	1.0
108_OMC-446	4.0	4.0	0.03292089436059136	0.006004915359095198	1.0
109_OMC-446	4.0	4.0	0.04184218133713245	0.007915981667682592	1.0
10_OMC-446	4.0	4.0	0.04448385748849495	0.008543400330184858	1.0
110_OMC-446	4.0	4.0	0.04578511737946616	0.008937263385613958	1.0
111_OMC-446	4.0	4.0	0.04181775271926426	0.008204042755617591	1.0
112_OMC-446	4.0	4.0	0.045789617814870835	0.008857511558197473	1.0
113_OMC-446	4.0	4.0	0.04692066597851578	0.009217973858636097	1.0
114_OMC-446	4.0	4.0	0.04644084251785851	0.009003719026037138	1.0
115_OMC-446	4.0	4.0	0.04454520927461089	0.008634788164090135	1.0
116_OMC-446	4.0	4.0	0.048962658058930415	0.009547514840538174	1.0
117_OMC-446	4.0	4.0	0.04647253025486934	0.008943360274248136	1.0
118_OMC-446	4.0	4.0	0.04038217906268652	0.007576072587107907	1.0
119_OMC-446	4.0	4.0	0.04287998791885816	0.00823969312519246	1.0
11_OMC-446	4.0	4.0	0.048287392007210626	0.009553519753715878	1.0
120_OMC-446	4.0	4.0	0.04127325902197944	0.008059680518166079	1.0
121_OMC-446	4.0	4.0	0.044654973941913055	0.008581467247677832	1.0
122_OMC-446	4.0	4.0	0.04055811842041863	0.0076816803167146785	1.0
123_OMC-446	4.0	4.0	0.04800874702286984	0.00948943528209123	1.0
124_OMC-446	4.0	4.0	0.04879642117262919	0.009582919026221548	1.0
125_OMC-446	4.0	4.0	0.03964316072045318	0.007671031856011257	1.0
126_OMC-446	4.0	4.0	0.0393403681853489	0.007393313869711093	1.0
127_OMC-446	4.0	4.0	0.049040614628087446	0.00963865656335905	1.0
128_OMC-446	4.0	4.0	0.04560957703113175	0.008897504250440669	1.0
129_OMC-446	4.0	4.0	0.04355920557799605	0.008315836744737792	1.0
12_OMC-446	4.0	4.0	0.04463094490226522	0.00889103203333097	1.0
130_OMC-446	4.0	4.0	0.03857764106247642	0.007228137408433644	1.0
131_OMC-446	4.0	4.0	0.0443086768203373	0.008641796332088836	0.9998332221480988
132_OMC-446	4.0	4.0	0.04219941890764124	0.008291108020944238	1.0
133_OMC-446	4.0	4.0	0.045603103152165085	0.008896038482265278	1.0
134_OMC-446	4.0	4.0	0.045472396799354366	0.008926756205118624	0.9998340799734527
135_OMC-446	4.0	4.0	0.04437221504248008	0.008656181719925882	0.9998329435349148
136_OMC-446	4.0	4.0	0.043836818935061514	0.008616565543766552	0.9998336936637285
137_OMC-446	4.0	4.0	0.04346815771710766	0.00837073905173924	1.0
138_OMC-446	4.0	4.0	0.04583740704243291	0.008949112199198805	1.0
139_OMC-446	4.0	4.0	0.037332866168145386	0.007268666156392101	0.9998342724560823
13_OMC-446	4.0	4.0	0.04635420120955533	0.008984245369307309	1.0
140_OMC-446	4.0	4.0	0.04516137273693588	0.009014217040715589	1.0
141_OMC-446	4.0	4.0	0.04816463513427463	0.009525278838958817	1.0
142_OMC-446	4.0	4.0	0.045040313258120565	0.008667287057357309	1.0
143_OMC-446	4.0	4.0	0.04831476226654795	0.009559818268594977	1.0
144_OMC-446	4.0	4.0	0.03824229727719323	0.00727993717675901	0.9998340524394291
145_OMC-446	4.0	4.0	0.036180355638216276	0.006669512605575578	1.0
146_OMC-446	4.0	4.0	0.042005981446894186	0.008083046909022062	0.9998310525426592
147_OMC-446	4.0	4.0	0.03925384868298448	0.007583769773012672	1.0
148_OMC-446	4.0	4.0	0.04908273903276311	0.009648276736059502	1.0
149_OMC-446	4.0	4.0	0.039797755976304645	0.007705726996681039	1.0
14_OMC-446	4.0	4.0	0.04051713670408583	0.007672711374305363	1.0
150_OMC-446	4.0	4.0	0.04047624323233053	0.007663763351110853	1.0
151_OMC-446	4.0	4.0	0.0462536931601524	0.009043531077644107	1.0
152_OMC-446	3.0	3.0	0.037403318223109175	0.0075172639390233	1.0
153_OMC-446	4.0	4.0	0.04052298582544724	0.007673991369315014	1.0
154_OMC-446	4.0	4.0	0.04439131450225447	0.008660506679896374	0.9998328597693464
155_OMC-446	4.0	4.0	0.04216137372098373	0.008057437803752121	1.0
156_OMC-446	4.0	4.0	0.0440188926702146	0.008658170897795303	0.9998328877005348
157_OMC-446	4.0	4.0	0.04873404811408133	0.00956869055329268	1.0
158_OMC-446	4.0	4.0	0.041142860486514034	0.007919672449594684	1.0
