	chao1	observed_otus	shannon	simpson	goods_coverage
1000_OMC-55	2.0	2.0	0.7793498372920851	0.3550295857988165	1.0
100_OMC-55	2.0	2.0	0.6292492238560347	0.2659279778393353	1.0
101_OMC-55	1.0	1.0	-0.0	0.0	1.0
102_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
103_OMC-55	1.0	1.0	-0.0	0.0	1.0
104_OMC-55	2.0	2.0	0.4854607607459134	0.18836565096952906	1.0
105_OMC-55	2.0	2.0	0.46899559358928117	0.17999999999999994	0.9
106_OMC-55	1.0	1.0	-0.0	0.0	1.0
107_OMC-55	1.0	1.0	-0.0	0.0	1.0
108_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
109_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
10_OMC-55	1.0	1.0	-0.0	0.0	1.0
110_OMC-55	2.0	2.0	0.8366407419411673	0.3911111111111112	1.0
111_OMC-55	2.0	2.0	0.9709505944546688	0.48	1.0
112_OMC-55	2.0	2.0	0.6292492238560347	0.2659279778393353	1.0
113_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
114_OMC-55	2.0	2.0	0.6962122601251458	0.3046875	1.0
115_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
116_OMC-55	2.0	2.0	0.7024665512903904	0.308390022675737	1.0
117_OMC-55	2.0	2.0	0.672294817075638	0.2906574394463668	1.0
118_OMC-55	2.0	2.0	0.961236604722876	0.47337278106508873	1.0
119_OMC-55	2.0	2.0	0.5665095065529053	0.23111111111111104	1.0
11_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
120_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
121_OMC-55	2.0	2.0	0.46899559358928117	0.17999999999999994	0.9
122_OMC-55	2.0	2.0	0.7793498372920851	0.3550295857988165	1.0
123_OMC-55	2.0	2.0	0.6193821946787638	0.2603550295857988	1.0
124_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
125_OMC-55	2.0	2.0	0.6840384356390417	0.2975206611570247	1.0
126_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
127_OMC-55	2.0	2.0	0.9709505944546688	0.48	1.0
128_OMC-55	2.0	2.0	0.8739810481273579	0.4152249134948096	1.0
129_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
12_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
130_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	0.8571428571428572
131_OMC-55	2.0	2.0	0.6193821946787638	0.2603550295857988	1.0
132_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
133_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
134_OMC-55	1.0	1.0	-0.0	0.0	1.0
135_OMC-55	2.0	2.0	0.8314743880097293	0.38781163434903054	1.0
136_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
137_OMC-55	1.0	1.0	-0.0	0.0	1.0
138_OMC-55	2.0	2.0	0.5665095065529053	0.23111111111111104	1.0
139_OMC-55	2.0	2.0	0.6840384356390417	0.2975206611570247	1.0
13_OMC-55	1.0	1.0	-0.0	0.0	1.0
140_OMC-55	2.0	2.0	0.6962122601251458	0.3046875	1.0
141_OMC-55	2.0	2.0	0.5225593745369408	0.20761245674740492	1.0
142_OMC-55	1.0	1.0	-0.0	0.0	1.0
143_OMC-55	2.0	2.0	0.2974722489192897	0.09972299168975085	0.9473684210526316
144_OMC-55	2.0	2.0	0.8960382325345574	0.4296875	1.0
145_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
146_OMC-55	2.0	2.0	1.0	0.5	1.0
147_OMC-55	1.0	1.0	-0.0	0.0	1.0
148_OMC-55	1.0	1.0	-0.0	0.0	1.0
149_OMC-55	2.0	2.0	0.5665095065529053	0.23111111111111104	1.0
14_OMC-55	2.0	2.0	0.43949698692151334	0.16528925619834722	0.9090909090909091
150_OMC-55	2.0	2.0	0.7424875695421236	0.3324099722991689	1.0
151_OMC-55	1.0	1.0	-0.0	0.0	1.0
152_OMC-55	2.0	2.0	0.3712323266408757	0.13265306122448983	0.9285714285714286
153_OMC-55	1.0	1.0	-0.0	0.0	1.0
154_OMC-55	1.0	1.0	-0.0	0.0	1.0
155_OMC-55	2.0	2.0	0.8904916402194913	0.42603550295857995	1.0
156_OMC-55	1.0	1.0	-0.0	0.0	1.0
157_OMC-55	2.0	2.0	0.5032583347756457	0.19753086419753085	0.8888888888888888
158_OMC-55	2.0	2.0	0.9709505944546688	0.48	1.0
159_OMC-55	1.0	1.0	-0.0	0.0	1.0
15_OMC-55	2.0	2.0	0.3712323266408757	0.13265306122448983	0.9285714285714286
160_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
161_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
162_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
163_OMC-55	2.0	2.0	0.9852281360342515	0.48979591836734704	1.0
164_OMC-55	1.0	1.0	-0.0	0.0	1.0
165_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
166_OMC-55	2.0	2.0	0.8739810481273579	0.4152249134948096	1.0
167_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
168_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
169_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
16_OMC-55	2.0	2.0	0.7642045065086203	0.345679012345679	1.0
170_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
171_OMC-55	1.0	1.0	-0.0	0.0	1.0
172_OMC-55	2.0	2.0	0.8739810481273579	0.4152249134948096	1.0
173_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
174_OMC-55	2.0	2.0	0.43949698692151334	0.16528925619834722	0.9090909090909091
175_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
176_OMC-55	2.0	2.0	0.954434002924965	0.46875	1.0
177_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
178_OMC-55	1.0	1.0	-0.0	0.0	1.0
179_OMC-55	2.0	2.0	0.9709505944546688	0.48	1.0
17_OMC-55	2.0	2.0	0.43949698692151334	0.16528925619834722	0.9090909090909091
180_OMC-55	2.0	2.0	0.6840384356390417	0.2975206611570247	1.0
181_OMC-55	2.0	2.0	0.5032583347756457	0.19753086419753085	1.0
182_OMC-55	2.0	2.0	0.3912435636292556	0.14201183431952646	0.9230769230769231
183_OMC-55	1.0	1.0	-0.0	0.0	1.0
184_OMC-55	1.0	1.0	-0.0	0.0	1.0
185_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
186_OMC-55	2.0	2.0	0.9910760598382222	0.49382716049382713	1.0
187_OMC-55	2.0	2.0	0.7793498372920851	0.3550295857988165	1.0
188_OMC-55	2.0	2.0	0.5225593745369408	0.20761245674740492	1.0
189_OMC-55	1.0	1.0	-0.0	0.0	1.0
18_OMC-55	2.0	2.0	0.672294817075638	0.2906574394463668	1.0
190_OMC-55	1.0	1.0	-0.0	0.0	1.0
191_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
192_OMC-55	2.0	2.0	0.43949698692151334	0.16528925619834722	1.0
193_OMC-55	2.0	2.0	0.8904916402194913	0.42603550295857995	1.0
194_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
195_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
196_OMC-55	2.0	2.0	0.7793498372920851	0.3550295857988165	1.0
197_OMC-55	2.0	2.0	0.5225593745369408	0.20761245674740492	1.0
198_OMC-55	2.0	2.0	0.5225593745369408	0.20761245674740492	1.0
199_OMC-55	2.0	2.0	0.5586293734521992	0.22684310018903586	1.0
19_OMC-55	1.0	1.0	-0.0	0.0	1.0
1_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
200_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
201_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
202_OMC-55	2.0	2.0	0.6292492238560347	0.2659279778393353	1.0
203_OMC-55	2.0	2.0	0.6962122601251458	0.3046875	1.0
204_OMC-55	2.0	2.0	0.74959525725948	0.33673469387755106	1.0
205_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
206_OMC-55	2.0	2.0	0.961236604722876	0.47337278106508873	1.0
207_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
208_OMC-55	2.0	2.0	0.74959525725948	0.33673469387755106	1.0
209_OMC-55	2.0	2.0	0.940285958670631	0.4591836734693877	1.0
20_OMC-55	2.0	2.0	0.6840384356390417	0.2975206611570247	1.0
210_OMC-55	2.0	2.0	0.3227569588973983	0.11072664359861584	0.9411764705882353
211_OMC-55	2.0	2.0	0.8631205685666311	0.40816326530612246	1.0
212_OMC-55	2.0	2.0	0.8960382325345574	0.4296875	1.0
213_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
214_OMC-55	2.0	2.0	0.6840384356390417	0.2975206611570247	1.0
215_OMC-55	2.0	2.0	0.6193821946787638	0.2603550295857988	1.0
216_OMC-55	2.0	2.0	0.8739810481273579	0.4152249134948096	1.0
217_OMC-55	1.0	1.0	-0.0	0.0	1.0
218_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
219_OMC-55	2.0	2.0	0.5665095065529053	0.23111111111111104	1.0
21_OMC-55	2.0	2.0	0.5435644431995964	0.21875	0.875
220_OMC-55	2.0	2.0	0.6193821946787638	0.2603550295857988	1.0
221_OMC-55	2.0	2.0	0.6840384356390417	0.2975206611570247	1.0
222_OMC-55	2.0	2.0	0.8112781244591328	0.375	0.75
223_OMC-55	1.0	1.0	-0.0	0.0	1.0
224_OMC-55	2.0	2.0	0.7793498372920851	0.3550295857988165	1.0
225_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
226_OMC-55	2.0	2.0	0.7642045065086203	0.345679012345679	1.0
227_OMC-55	2.0	2.0	0.8631205685666311	0.40816326530612246	1.0
228_OMC-55	1.0	1.0	-0.0	0.0	1.0
229_OMC-55	1.0	1.0	-0.0	0.0	1.0
22_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
230_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
231_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
232_OMC-55	2.0	2.0	0.787126586201269	0.3598615916955018	1.0
233_OMC-55	2.0	2.0	0.7424875695421236	0.3324099722991689	1.0
234_OMC-55	1.0	1.0	-0.0	0.0	1.0
235_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	0.8571428571428572
236_OMC-55	2.0	2.0	0.74959525725948	0.33673469387755106	1.0
237_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
238_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
239_OMC-55	2.0	2.0	0.43949698692151334	0.16528925619834722	0.9090909090909091
23_OMC-55	2.0	2.0	0.5665095065529053	0.23111111111111104	1.0
240_OMC-55	1.0	1.0	-0.0	0.0	1.0
241_OMC-55	1.0	1.0	-0.0	0.0	1.0
242_OMC-55	2.0	2.0	0.4854607607459134	0.18836565096952906	1.0
243_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
244_OMC-55	2.0	2.0	0.8812908992306927	0.42000000000000004	1.0
245_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
246_OMC-55	1.0	1.0	-0.0	0.0	1.0
247_OMC-55	2.0	2.0	0.9709505944546688	0.48	1.0
248_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
249_OMC-55	1.0	1.0	-0.0	0.0	1.0
24_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
250_OMC-55	2.0	2.0	0.8366407419411673	0.3911111111111112	1.0
251_OMC-55	2.0	2.0	0.7793498372920851	0.3550295857988165	1.0
252_OMC-55	2.0	2.0	0.43949698692151334	0.16528925619834722	0.9090909090909091
253_OMC-55	2.0	2.0	0.8631205685666311	0.40816326530612246	1.0
254_OMC-55	2.0	2.0	0.8631205685666311	0.40816326530612246	1.0
255_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
256_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
257_OMC-55	2.0	2.0	0.6840384356390417	0.2975206611570247	1.0
258_OMC-55	2.0	2.0	0.6193821946787638	0.2603550295857988	1.0
259_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
25_OMC-55	2.0	2.0	0.74959525725948	0.33673469387755106	1.0
260_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
261_OMC-55	1.0	1.0	-0.0	0.0	1.0
262_OMC-55	2.0	2.0	0.7642045065086203	0.345679012345679	1.0
263_OMC-55	2.0	2.0	0.7793498372920851	0.3550295857988165	1.0
264_OMC-55	1.0	1.0	-0.0	0.0	1.0
265_OMC-55	1.0	1.0	-0.0	0.0	1.0
266_OMC-55	2.0	2.0	0.8739810481273579	0.4152249134948096	1.0
267_OMC-55	2.0	2.0	0.8631205685666311	0.40816326530612246	1.0
268_OMC-55	2.0	2.0	0.8631205685666311	0.40816326530612246	1.0
269_OMC-55	2.0	2.0	0.5225593745369408	0.20761245674740492	1.0
26_OMC-55	2.0	2.0	0.672294817075638	0.2906574394463668	1.0
270_OMC-55	1.0	1.0	-0.0	0.0	1.0
271_OMC-55	2.0	2.0	0.46899559358928117	0.17999999999999994	0.9
272_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
273_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
274_OMC-55	1.0	1.0	-0.0	0.0	1.0
275_OMC-55	2.0	2.0	0.7793498372920851	0.3550295857988165	1.0
276_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
277_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
278_OMC-55	2.0	2.0	0.6840384356390417	0.2975206611570247	1.0
279_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
27_OMC-55	2.0	2.0	0.4854607607459134	0.18836565096952906	1.0
280_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
281_OMC-55	2.0	2.0	1.0	0.5	1.0
282_OMC-55	2.0	2.0	0.3372900666170139	0.1171875	0.9375
283_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
284_OMC-55	2.0	2.0	0.4138168503036338	0.1527777777777779	0.9166666666666666
285_OMC-55	2.0	2.0	0.3912435636292556	0.14201183431952646	0.9230769230769231
286_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
287_OMC-55	2.0	2.0	0.3533593350214213	0.12444444444444436	0.9333333333333333
288_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
289_OMC-55	1.0	1.0	-0.0	0.0	1.0
28_OMC-55	2.0	2.0	0.74959525725948	0.33673469387755106	1.0
290_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
291_OMC-55	2.0	2.0	0.9709505944546688	0.48	1.0
292_OMC-55	1.0	1.0	-0.0	0.0	1.0
293_OMC-55	1.0	1.0	-0.0	0.0	1.0
294_OMC-55	2.0	2.0	0.9709505944546688	0.48	1.0
295_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
296_OMC-55	2.0	2.0	0.6962122601251458	0.3046875	1.0
297_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
298_OMC-55	1.0	1.0	-0.0	0.0	1.0
299_OMC-55	1.0	1.0	-0.0	0.0	1.0
29_OMC-55	2.0	2.0	0.7642045065086203	0.345679012345679	1.0
2_OMC-55	1.0	1.0	-0.0	0.0	1.0
300_OMC-55	2.0	2.0	0.940285958670631	0.4591836734693877	1.0
301_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
302_OMC-55	2.0	2.0	0.954434002924965	0.46875	1.0
303_OMC-55	2.0	2.0	0.4854607607459134	0.18836565096952906	1.0
304_OMC-55	2.0	2.0	0.5665095065529053	0.23111111111111104	1.0
305_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
306_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
307_OMC-55	2.0	2.0	0.8739810481273579	0.4152249134948096	1.0
308_OMC-55	1.0	1.0	-0.0	0.0	1.0
309_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
30_OMC-55	2.0	2.0	0.5032583347756457	0.19753086419753085	1.0
310_OMC-55	2.0	2.0	0.940285958670631	0.4591836734693877	1.0
311_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
312_OMC-55	1.0	1.0	-0.0	0.0	1.0
313_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
314_OMC-55	2.0	2.0	0.7642045065086203	0.345679012345679	1.0
315_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
316_OMC-55	2.0	2.0	0.8739810481273579	0.4152249134948096	1.0
317_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
318_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
319_OMC-55	2.0	2.0	0.8314743880097293	0.38781163434903054	1.0
31_OMC-55	1.0	1.0	-0.0	0.0	1.0
320_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
321_OMC-55	2.0	2.0	0.6193821946787638	0.2603550295857988	1.0
322_OMC-55	1.0	1.0	-0.0	0.0	1.0
323_OMC-55	2.0	2.0	0.787126586201269	0.3598615916955018	1.0
324_OMC-55	2.0	2.0	0.9910760598382222	0.49382716049382713	1.0
325_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
326_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
327_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
328_OMC-55	2.0	2.0	0.6962122601251458	0.3046875	1.0
329_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
32_OMC-55	2.0	2.0	1.0	0.5	1.0
330_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
331_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	0.8571428571428572
332_OMC-55	1.0	1.0	-0.0	0.0	1.0
333_OMC-55	2.0	2.0	0.8524051786494786	0.4012345679012346	1.0
334_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
335_OMC-55	1.0	1.0	-0.0	0.0	1.0
336_OMC-55	1.0	1.0	-0.0	0.0	1.0
337_OMC-55	2.0	2.0	0.5225593745369408	0.20761245674740492	1.0
338_OMC-55	2.0	2.0	0.9852281360342515	0.48979591836734704	1.0
339_OMC-55	2.0	2.0	0.5916727785823274	0.24489795918367352	1.0
33_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
340_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
341_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
342_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
343_OMC-55	2.0	2.0	0.6962122601251458	0.3046875	1.0
344_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
345_OMC-55	1.0	1.0	-0.0	0.0	1.0
346_OMC-55	2.0	2.0	0.5032583347756457	0.19753086419753085	1.0
347_OMC-55	2.0	2.0	0.5032583347756457	0.19753086419753085	0.8888888888888888
348_OMC-55	2.0	2.0	0.3095434291503252	0.1049382716049383	0.9444444444444444
349_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
34_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
350_OMC-55	2.0	2.0	0.3912435636292556	0.14201183431952646	0.9230769230769231
351_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
352_OMC-55	1.0	1.0	-0.0	0.0	1.0
353_OMC-55	2.0	2.0	0.5665095065529053	0.23111111111111104	1.0
354_OMC-55	2.0	2.0	0.6962122601251458	0.3046875	1.0
355_OMC-55	1.0	1.0	-0.0	0.0	1.0
356_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
357_OMC-55	2.0	2.0	0.5435644431995964	0.21875	0.875
358_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
359_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
35_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
360_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
361_OMC-55	2.0	2.0	0.3227569588973983	0.11072664359861584	0.9411764705882353
362_OMC-55	2.0	2.0	0.787126586201269	0.3598615916955018	1.0
363_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
364_OMC-55	2.0	2.0	0.954434002924965	0.46875	1.0
365_OMC-55	1.0	1.0	-0.0	0.0	1.0
366_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
367_OMC-55	2.0	2.0	0.961236604722876	0.47337278106508873	1.0
368_OMC-55	2.0	2.0	0.7424875695421236	0.3324099722991689	1.0
369_OMC-55	2.0	2.0	0.8112781244591328	0.375	1.0
36_OMC-55	2.0	2.0	0.6193821946787638	0.2603550295857988	1.0
370_OMC-55	2.0	2.0	0.6962122601251458	0.3046875	1.0
371_OMC-55	2.0	2.0	0.43949698692151334	0.16528925619834722	0.9090909090909091
372_OMC-55	1.0	1.0	-0.0	0.0	1.0
373_OMC-55	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
374_OMC-55	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
375_OMC-55	2.0	2.0	0.5435644431995964	0.21875	1.0
376_OMC-55	2.0	2.0	0.6500224216483541	0.2777777777777777	1.0
377_OMC-55	2.0	2.0	0.7642045065086203	0.345679012345679	1.0
378_OMC-55	2.0	2.0	1.0	0.5	1.0
379_OMC-55	1.0	1.0	-0.0	0.0	1.0
37_OMC-55	2.0	2.0	0.7642045065086203	0.345679012345679	1.0
380_OMC-55	2.0	2.0	0.7219280948873623	0.31999999999999984	1.0
381_OMC-55	2.0	2.0	0.3712323266408757	0.13265306122448983	0.9285714285714286
382_OMC-55	2.0	2.0	0.8739810481273579	0.4152249134948096	1.0
