	chao1	observed_otus	shannon	simpson	goods_coverage
1000_H-118	2.0	2.0	0.007311817651311553	0.0012039122795628465	1.0
100_H-118	3.0	3.0	0.006012712269018265	0.0008909566815618053	0.9998514557338086
101_H-118	4.5	4.0	0.008078362192248867	0.0011817273427847663	0.999704448056746
102_H-118	3.0	3.0	0.009443366377305716	0.0015052980488093892	0.9998493749058593
103_H-118	4.0	4.0	0.018118387018811473	0.0029338818917503673	1.0
104_H-118	2.0	2.0	0.007124008027925666	0.0011689066721385366	1.0
105_H-118	2.0	2.0	0.00728379814587325	0.0011986810193105324	1.0
106_H-118	3.0	3.0	0.006063409161714306	0.0008993703305957279	0.9998500524816314
107_H-118	3.0	3.0	0.006030314247615348	0.0008938768348507597	0.9998509687034277
108_H-118	3.0	3.0	0.00977470616284026	0.0015307366845062065	1.0
109_H-118	4.0	4.0	0.011736912501228932	0.0018022972231550582	0.9998497144574692
10_H-118	2.0	2.0	0.0021741895742282873	0.0003082138931249645	0.999845869297164
110_H-118	5.0	4.0	0.011611745803498422	0.0018130988056326292	0.9996976111279104
111_H-118	2.0	2.0	0.00566159306485704	0.0009013067117875639	1.0
112_H-118	2.0	2.0	0.0071935802857552725	0.0011818580592579675	1.0
113_H-118	3.0	3.0	0.007938615012443138	0.0012082764470755514	1.0
114_H-118	2.0	2.0	0.007226542056402039	0.0011880007683322535	1.0
115_H-118	2.0	2.0	0.005674426092775158	0.0009036142732099517	1.0
116_H-118	2.0	2.0	0.005648071815684302	0.0008988762227628566	1.0
117_H-118	2.0	2.0	0.00401257510464951	0.0006116207378732419	1.0
118_H-118	3.0	3.0	0.007862513692954994	0.0011952784089765967	1.0
119_H-118	3.0	3.0	0.012705979653333728	0.0021324726704008423	0.9998475377344107
11_H-118	3.0	3.0	0.006081325589130276	0.0009023459886671192	0.9998495561907628
120_H-118	3.0	3.0	0.007773605248774	0.001180114829894885	1.0
121_H-118	3.0	3.0	0.012704116865711523	0.0020785156172380415	1.0
122_H-118	4.5	4.0	0.008022186454157504	0.0011725475357109438	0.9997067448680352
123_H-118	3.0	3.0	0.007920316430671913	0.001224880079176316	0.9998468137254902
124_H-118	2.0	2.0	0.0055179437291174175	0.0008755287974853143	1.0
125_H-118	5.0	4.0	0.013169307220747202	0.0021089314243624147	0.9996984773104176
126_H-118	1.0	1.0	-0.0	0.0	1.0
127_H-118	3.0	3.0	0.009453447235080287	0.0015071129714534504	0.9998491931835319
128_H-118	4.0	4.0	0.009901011171644696	0.0014811738989426448	0.9998518079430943
129_H-118	3.0	3.0	0.006035133634121166	0.0008946765654104238	0.9998508353221957
12_H-118	4.0	3.0	0.00415504673026929	0.0005859517771606981	0.9997069597069597
