Eigvals	18
1.3230524012490898	1.0291910537714133	0.7475488143448092	0.7063983475085248	0.5947522332361562	0.4910991266886654	0.4703674410745739	0.4313591312739201	0.39688853089386394	0.3567790707279307	0.26957352897265197	0.2576499315415874	0.23624496182199534	0.1964521159623894	0.13338819870215846	0.03925654026372465	0.030753365110381705	0.0

Proportion explained	18
0.1715853294187888	0.13347474811240762	0.09694885058587344	0.09161208811057411	0.07713281633141693	0.0636901496498547	0.061001478284954676	0.0559425299916775	0.051472072649329334	0.04627031727752094	0.03496071865913158	0.033414359353079376	0.030638370452663988	0.02547767647041098	0.01729898074579717	0.005091141051279486	0.003988372855239365	0.0

Species	0	0

Site	18	18
H-10	-0.11611993920447822	0.3953593736130631	0.1272938502981285	-0.2972492780659626	-0.011257159200066598	-0.029212445795155157	0.053445619992638284	-0.10801646552534098	-0.21406893561545287	0.016565835718574472	0.34778746655437004	-0.07335757818515827	0.05656743553929626	-0.014083071140320792	0.0047044238453539606	0.000668296119127384	0.00040104466844063355	0.0
H-118	-0.29362764296304683	-0.27919691948866515	-0.1445920751823546	-0.16314593665295998	0.08733480533439829	0.13021060187772496	-0.12206760773505594	-0.1026787139809967	0.08788634718030447	-0.11102572407178203	0.0174465759461338	0.20114775624692266	0.2816471975451178	0.054163404037785384	0.09539110188052818	-0.0009292379965050865	-0.010072908121052666	0.0
H-119	-0.030446681254084028	0.30950089587256163	0.06819068109784078	-0.22785001864701787	-0.0006381043206201835	-0.06364115682479989	0.1697154946178777	0.12854750148100602	0.4976711908662141	0.10272963829866501	-0.013861669138901609	-0.023817851690228143	0.008095732801646173	0.03450273060830434	-0.005965873570172477	0.0005894407461947153	-0.0006033546532493155	0.0
H-120	-0.07941967596226504	0.2075352963351881	-0.1285361130256287	0.40311704265225284	-0.09513681564797385	0.026234684938705934	0.052767819631626994	-0.4344553344586177	0.1450967499262239	-0.13810151235041948	-0.0046053510712327555	-0.0947381504230179	-0.03614338969707105	-0.07063110789313148	0.04191730130704749	0.000538306717376501	-0.0012360168400961135	0.0
H-193	-0.08590196085704226	-0.11871409961762333	0.3267090523328835	0.21814462135299062	-0.2539401696309033	-0.27119610030626695	0.2589075941909999	0.03862813042565341	-0.08938475911761497	0.01632781693460697	-0.05173314446168864	0.15238268791696585	0.1557872220186505	-0.06991843757737871	-0.09098656639943264	0.0030334729320966617	-0.0008438813980313529	0.0
H-314	0.39793813163473174	-0.09271367174602844	0.01766109052611631	-0.05393778483845448	0.041739257873005	0.06818542901379757	-0.11259407094355035	-0.15812610894970816	0.04101554121617577	0.219779911343954	0.07822459554886857	0.29685692455948326	-0.1832446435156554	-0.10942494588713896	-0.03046800366191352	-0.002129451294909113	-0.0010996780850621192	0.0
O-121	-0.26275745410729456	-0.3285779115619581	0.3035887476600342	0.009565871801389753	0.09022028228439308	0.06664344028911087	-0.12615404663619487	0.007798627176073138	0.08367391487924647	-0.18031346227917516	0.07629980773260953	-0.05054685503713772	-0.12653632325148867	0.06556429320157114	-0.11310519039771132	0.021631048292991707	0.09103353914002583	0.0
O-122	-0.07255472337101224	0.02249802096334935	-0.2848606220873795	-0.048661997132447045	-0.25143961336921006	-0.42837818765494357	-0.3701674256205273	0.10165769907549932	0.008617055723198371	-0.05462765450208547	0.010018515906988622	-0.013788707091730013	-0.06176607291183996	0.005020577012095923	0.013568725345985548	-0.014706520907922674	-0.00047199173047451486	0.0
O-123	-0.14176306514129902	0.390444567332158	0.1422421562407137	-0.26128230104583844	-0.0019494314310391407	0.054511282650509627	-0.02522767179983732	-0.11888210715353827	-0.17985890272267974	-0.08132415013853637	-0.3217220798057061	0.07897031947455832	-0.09438118393609952	0.11519311957641326	-0.015449364392050568	-0.0018615832318947948	-0.007669910678122501	0.0
O-152	-0.23504802468754288	0.13527396556680996	0.20431147353367637	0.12010964385208188	0.33651393053365364	0.005747555751832268	-0.1801817517792428	0.16267901583848499	-0.035801895137564085	0.06396691381154282	-0.09238157375474564	-0.07556841783704416	0.03764173425053188	-0.26759743962866417	0.0796359472925685	-0.0008413009001941525	-0.006109017112831694	0.0
