Eigvals	22
1.3119252978193896	1.0907252301168093	0.8895362763618396	0.6770104438259917	0.5906989436568892	0.5467435136960751	0.5321945789791375	0.5157828146101747	0.4987610469867359	0.49299510530695057	0.47310230209648035	0.4166825430298506	0.40592024261155124	0.38547356879263006	0.34362373475767943	0.3138049850614578	0.22588247859463742	0.14405680263071852	0.060059882495241176	0.03351733713654992	0.0	0.0

Proportion explained	22
0.13187170693875344	0.10963718600117268	0.0894141361118319	0.06805152929903131	0.05937569625071472	0.05495739774866283	0.05349497236632435	0.05184529964120118	0.050134310795000345	0.0495547316278889	0.047555152902239106	0.04188396876884651	0.04080216713798553	0.03874691461545032	0.03454026576245119	0.03154295377543779	0.022705186087456683	0.014480257748385336	0.006037080949923698	0.003369085471242281	0.0	0.0

Species	0	0

Site	22	22
H-10	-0.29616980119306396	0.46897789292386305	-0.21731533238579018	-0.11179812919096513	0.0010731603470322522	0.00016018557203717473	0.024561913679096246	0.007439598569145412	0.00218643329392969	0.003951945751092102	0.00589313832421133	0.06578414771448718	0.09512018244711955	-0.01075805464671332	0.0007365083743217172	0.08047488220697122	0.03938207762792325	0.031014247665710544	0.17919049635406717	0.014202538449998787	-0.0	0.0
H-118	-0.1798018043820884	-0.27385774037298527	-0.14530669179921515	0.2803409043169503	-0.031580318349284965	0.03188150323626978	-0.005902262558053388	0.01327715747608478	-0.0002130302881146107	-0.018168297848182538	0.010107762084538587	-0.10356227456350756	-0.17129533837898725	0.03545852232196026	0.06817625994608145	0.4109900350812847	-0.11849550126916227	-0.002713740897819667	0.005986670768270499	-0.0006703141786464613	-0.0	0.0
H-119	-0.1297713801416065	0.2865899581423567	-0.08198050562579476	-0.1772225203968211	0.03074188703731392	-0.0344044201183768	-0.02448705505599725	-0.029024757415361757	-0.013093071366107047	0.03907864032691756	-0.08455649309234219	-0.3066827208332546	-0.41614924475442816	0.052619916765522995	-0.015836177648236683	-0.16875488581869272	-0.08556625374951109	-0.012735899819384519	-0.012483531447985436	-0.0009042254296083319	-0.0	0.0
H-120	-0.038425647408367805	-0.01798844880845877	0.285040941131637	-0.044924501009137106	0.10271234453703965	0.27687568429374343	0.22492917497125975	-0.17816488670889533	0.0063411093991565	0.10081425598578841	-0.04377528706969643	0.3914471163445294	-0.24715996632024814	0.01541202354642166	-0.008249447032164287	0.002922977957484543	-0.0014104291830205108	0.000958057118448637	0.0006895227382443633	6.976447537693418e-05	-0.0	0.0
H-161	-0.02729597442974572	-0.010944047668599181	0.2694078438649646	-0.065257790987846	-0.30556939746043826	0.06595404574897014	0.2416119355300859	-0.07536413543713866	-0.05528436905135457	-0.3119651707849732	-0.042030387599333065	-0.14807284214180313	0.05195332478460546	-0.345379524443906	0.02732576265252335	0.0032763430980608976	-0.0010435080579834484	0.011155127371221445	-6.0251112383838715e-06	-0.0012323462660855811	-0.0	0.0
H-193	-0.041405067519984184	-0.07386981190081474	0.10641714841103432	0.15349340940081188	0.086993710169243	-0.24700347883602	0.17333537473368643	-0.10573120700567618	-0.06496323703281123	0.28826983133191303	-0.44342283632534996	-0.07540258820089371	0.16576892727879744	-0.00972863538065608	-0.07663173796928675	-0.01130392222680359	-0.01783648058738094	0.021628719102094622	0.0012884556088697573	-0.003829063705480356	-0.0	0.0
H-314	0.4821903192684425	0.03968028248858811	-0.16872798537261233	0.027500943435814315	-0.035707388900506745	-0.04741989153907835	0.0456446182854868	-0.05706564721185133	0.0019115711123015326	0.04275583592607855	0.06923391619184967	0.017984847021423837	-0.0002644307349588051	0.021381467586599926	0.22075434507849398	-0.03982858604275332	-0.025333619344846642	0.2637933943675187	-0.019597360019999076	0.04887721004606031	-0.0	0.0
O-121	-0.18112178313772273	-0.15452207937775247	-0.10617372603962835	0.48982873856616305	-0.050046821667533874	0.07321446000605543	-0.02113269603820622	0.02712140352270572	0.009063056979424385	-0.04291401112084234	0.046394853749085675	-0.0379432130772801	-0.09347848944395977	0.012229660930131586	-0.00755231069527078	-0.1904215363698145	0.2764146600434345	0.007351585326734715	0.025006719599739595	-0.0003962381973888272	-0.0	0.0
O-122	-0.028842249484028065	-0.019179621126985034	0.15776017741295648	-0.003991033519064767	0.0717831023437462	-0.1353194636369086	-0.322939684116589	-0.2751427692327091	-0.4947479786015893	-0.08835655907236141	0.1065240604144231	0.05084985176889264	0.024027693229856914	0.022447364322266586	-0.0019081564625641368	0.002771473362334173	-0.0002779576497304114	-0.01062340515088296	0.0009377850304895992	-0.001641335066143451	-0.0	0.0
O-123	-0.2719632384199968	0.4465239832184908	-0.20087864342990483	-0.12299938460899568	-0.00385782375460354	-0.024905284727687053	0.046101207476850085	-0.002011367069211513	-0.004480615900183152	0.013681005421821796	-0.0024834703368807327	0.05608082509831384	0.08010923166367989	0.003836893817160756	0.04658918942875638	0.14946133104967943	0.1803354384725035	-0.013401730437669157	-0.15226914111418352	-0.01407358904982763	-0.0	0.0
O-152	-0.2734480171652142	0.18455839789834766	-0.19724621582869786	0.2912405158956724	-0.04227254592195936	0.0793238813459042	-0.0018722377882052148	0.041696061051118394	0.017505550695581573	-0.05225547081761	0.08161375765388751	0.13534189798116952	0.15436322252193663	-0.027518278027603354	-0.04816461709756427	-0.18585248471729757	-0.29963222020073144	-0.022737883493984593	-0.04676127622658718	-0.0022986747921687222	-0.0	0.0
O-39	-0.16004434582261848	-0.45409839231556454	-0.26058982120804874	-0.3640055650095193	0.009663750805895181	-0.0016049521740891047	0.01679337040881896	0.005198804306811445	0.004526444346170586	-0.0034038538116871507	0.01699757253383044	0.04200052716379918	0.04980018139969025	-0.007288525973108494	-0.012995890542123696	-0.05201016406001802	-0.0237083543514626	-0.0008595618486427699	0.012577707761183615	-0.0015763536125363272	-0.0	0.0
O-418	0.46442723774280353	0.049537422669388695	-0.1583180025292268	-0.006076207879408177	-0.012072259306175347	0.18536586494610593	-0.10974119614369657	0.018221799971963288	0.0005070668652526976	-0.02259183215147349	-0.08293761328811991	-0.01826696659193246	0.018793406046971148	-0.044097982885427774	-0.31212421516837835	0.061700198168907316	0.027063614973063227	-0.07895593170774247	-0.014907542600856204	0.10112568469764047	-0.0	0.0
O-420	0.5522490123601715	0.058237860270757356	-0.20144000881157365	0.005760771032476115	-0.03954514072838618	0.10136619952455267	-0.03553775629188172	-0.015085500674083395	-0.0002546479576717999	0.013780084523935565	-0.006113502041087537	0.0009540351393508465	0.00797788505167534	-0.022274579312240417	-0.1165314484460218	0.02173990648132476	0.0027064658281991593	0.005630979592504627	0.018775296037151768	-0.14170658884352555	-0.0	0.0
O-434	-0.02768401892806346	-0.010390265061162007	0.29321241705924916	-0.07566623755500282	-0.40790553445577843	0.01329780849884044	0.048056213263373136	0.10823647703449858	-0.0041171697178721154	-0.027090220401154653	0.02719534621211673	-0.028089186617587466	0.08119792034619186	0.4372326410473212	-0.08142338609379415	0.0023408990252150905	-0.0031543286372738904	0.020806844656866667	0.0006279079456007804	-0.00146312710377147	-0.0	0.0
O-445	0.01999262970113435	-0.01277810380152208	0.1969744477588406	0.0039058684200972277	0.2837934794517723	-0.31714282853885684	0.16276585122634077	0.345227607040373	-0.027203265577913485	-0.10823208724904736	0.2098718532014377	0.05176469233373058	-0.07061121683235448	-0.047776067232360844	-0.2123127909076014	0.027767735445288943	0.003820479958790149	0.06721317350592326	-0.005086955392823405	-0.004477609687116942	-0.0	0.0
OMC-124	-0.01577431061393664	-0.013885806552367246	0.1609418587930568	-0.0008871788381690468	0.05995811988653012	-0.22482986397359267	-0.23701029761727682	-0.3025607229493767	0.4855417801995856	-0.174273758550355	0.0011809896987081325	0.04067112746022454	0.014874465544442274	0.016451651233266043	-0.033188906542871995	0.010232142143780935	0.0016725412854072753	-5.758506907306414e-05	-0.00042049360033683637	-0.0030474478347690946	-0.0	0.0
OMC-125	-0.03729283032463151	-0.017853009471477124	0.24119703831958614	-0.026272742429296586	0.2850257279643194	0.28341682966808296	0.06432217011756296	-0.09442565243994921	0.07001212069950316	0.21076172574395652	0.2807788984427422	-0.2913087770391503	0.20224246121639453	0.018814939212088946	0.03497440092857177	0.0032846264489211677	0.0022360297068219326	-0.015100806659006101	0.00033340059858282683	-0.0003287980461060294	-0.0	0.0
