#OTU ID	288	197	165	087	258	124	024	064	147	146	074	039	153	152	161	446	445	434	164	169	090	015	420	314	418	010	193
k__Bacteria;p__Bacteroidetes	0.5079058854200609	0.4599426406246728	0.6860485103996093	0.5187510920845713	0.4037040899688865	0.839844573071727	0.4039408164138857	0.252870482448556	0.35528773864309454	0.719896686854293	0.4355222638368705	0.6592795969173233	0.42622950819672173	0.625138971481759	0.610820335443451	0.35456630145961493	0.2433816169449016	0.6151691445809088	0.7085590373740379	0.4772730972730972	0.6266986235102681	0.8364438172517205	0.635947445987896	0.5364659643247519	0.8224683329946489	0.779084130870243	0.850375241226503
k__Bacteria;p__Firmicutes	0.4367855047904576	0.4742929514957398	0.29330607148996257	0.4502610082124761	0.5245997809876408	0.14135917998041667	0.5601752108094211	0.6266557150268016	0.5723257544690994	0.2049489371808571	0.5113524760715771	0.30689790716234133	0.41836123965373867	0.3378622954210517	0.35379494876982404	0.5889964692607296	0.6601700472864905	0.35310767663708814	0.2726476465836134	0.4574928774928777	0.36202119706231495	0.15120832598341874	0.34997334671223823	0.4241028861136303	0.11337126600284474	0.155814600489651	0.14300621828318225
k__Bacteria;p__Proteobacteria	0.05214104151730431	0.05525550042914862	0.01307301891742738	0.025167088939367463	0.028441188228954827	0.013255909074007512	0.03033372808081384	0.04233961611620266	0.010434227912698777	0.05315580097375609	0.024511027881814404	0.020201779567138756	0.12679736653869175	0.030392739871241307	0.01923905240488155	0.02237651512393987	0.08360850006327877	0.03031282443047149	0.010859305242569839	0.05233211233211234	0.007564096925986191	0.010383959546069263	0.010034178921952904	0.028244842903323332	0.05311251100724784	0.06403294012908971	0.0057322564505753685
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0007430098416215864	0.002103874897946367	0.0005428243149104792	0.0006388694740520706	0.0027333089986268273	0.0003222567890829315	4.280394367001013e-05	0.0014265951928065018	0.0002506037271608876	0.0029242370264814157	0.0005243445692883895	0.0026383809988922372	0.0003357517189028218	0.0005429583473382113	1.3052274358807022e-05	0.007116077603465221	0.0013461118078166526	0.0004505298622945682	0.0002636166503677877	1.628001628001628e-05	4.3977307709222044e-05	0.0004703945434232963	0.0009720610830641873	0.0003953580315821298	2.70947639368692e-05	0.00020031159581571334	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	0.5079058854200609	0.4599426406246728	0.6860485103996093	0.5187510920845713	0.4037040899688865	0.839844573071727	0.4039408164138857	0.252870482448556	0.35528773864309454	0.719896686854293	0.4355222638368705	0.6592795969173233	0.42622950819672173	0.625138971481759	0.610820335443451	0.35456630145961493	0.2433816169449016	0.6151691445809088	0.7085590373740379	0.4772730972730972	0.6266986235102681	0.8364438172517205	0.635947445987896	0.5364659643247519	0.8224683329946489	0.779084130870243	0.850375241226503
k__Bacteria;p__Firmicutes;c__Bacilli	0.0009646092680701296	0.013847892984990267	0.0004885418834194312	0.0019056875764459202	0.003441622777285289	0.00011155042699024553	0.00015694779345670382	0.00379560781601245	0.0041463525766619585	0.0001632822705141907	0.008555971702039119	0.00022036139268400177	0.0008466782476679853	9.049305788970188e-05	0.00122691378972786	0.0012921777745422778	0.0016567529942358799	0.0014103543515308222	0.0002806241761979676	0.0008221408221408222	0.0034742073090285415	0.0002704768624683954	0.00040763851870433663	0.0001627944835926417	0.0016527806001490212	8.902737591809482e-05	0.00014294903866771496
k__Bacteria;p__Firmicutes;c__Clostridia	0.4298377110082768	0.43951097992421856	0.29184044583970425	0.4408035558273634	0.48489944551633046	0.13914676317844346	0.55568079672407	0.6158481756873585	0.5650430582767572	0.18329177057356588	0.5003995006242195	0.28645194334925533	0.41227391501102234	0.33716420611733106	0.3516152189519032	0.5798147271866927	0.6525996065211628	0.3498168498168495	0.27012202899783166	0.4481155881155883	0.3577553982145205	0.14979714235314884	0.343513844031231	0.4194632433312401	0.11099370046738447	0.15534720676608096	0.1406332642412981
k__Bacteria;p__Firmicutes;c__Erysipelotrichi	0.00598318451411067	0.020934078586531013	0.0009770837668388627	0.007551764808666782	0.036258712694025835	0.0021008663749829577	0.004337466291894359	0.007011931523430745	0.0031363436156801993	0.021493884336777104	0.002397003745318352	0.02022560242040189	0.005240646395048391	0.0006075962458308555	0.0009528160281929125	0.00788956429949405	0.005913687771091961	0.0018804724687077627	0.0022449934095837404	0.008555148555148556	0.0007915915387659968	0.0011407067678014936	0.006051864162302845	0.004476848298797647	0.0007247849353112511	0.00037836634765190297	0.002230005003216353
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0007430098416215864	0.002103874897946367	0.0005428243149104792	0.0006388694740520706	0.0027333089986268273	0.0003222567890829315	4.280394367001013e-05	0.0014265951928065018	0.0002506037271608876	0.0029242370264814157	0.0005243445692883895	0.0026383809988922372	0.0003357517189028218	0.0005429583473382113	1.3052274358807022e-05	0.007116077603465221	0.0013461118078166526	0.0004505298622945682	0.0002636166503677877	1.628001628001628e-05	4.3977307709222044e-05	0.0004703945434232963	0.0009720610830641873	0.0003953580315821298	2.70947639368692e-05	0.00020031159581571334	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	0.5079058854200609	0.4599426406246728	0.6860485103996093	0.5187510920845713	0.4037040899688865	0.839844573071727	0.4039408164138857	0.252870482448556	0.35528773864309454	0.719896686854293	0.4355222638368705	0.6592795969173233	0.42622950819672173	0.625138971481759	0.610820335443451	0.35456630145961493	0.2433816169449016	0.6151691445809088	0.7085590373740379	0.4772730972730972	0.6266986235102681	0.8364438172517205	0.635947445987896	0.5364659643247519	0.8224683329946489	0.779084130870243	0.850375241226503
