# Constructed from biom file
#OTU ID	288	197	165	087	258	124	024	064	147	146	074	039	153	152	161	446	445	434	164	169	090	015	420	314	418	010	193	taxonomy
186352	1.0	52.0	35.0	49.0	48.0	49.0	25.0	0.0	11.0	94.0	0.0	41.0	110.0	40.0	1.0	8.0	78.0	4.0	47.0	78.0	3.0	3.0	2.0	11.0	10.0	58.0	131.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
184991	5.0	9.0	4.0	0.0	18.0	15.0	3.0	4.0	2.0	0.0	24.0	21.0	3.0	2.0	6.0	48.0	4.0	7.0	78.0	46.0	2.0	6.0	0.0	0.0	0.0	14.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
184990	1.0	5.0	6.0	0.0	40.0	0.0	17.0	5.0	23.0	28.0	16.0	0.0	0.0	2.0	12.0	9.0	13.0	0.0	0.0	10.0	0.0	6.0	0.0	10.0	7.0	2.0	2.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
186358	5.0	1.0	1.0	20.0	50.0	31.0	4.0	4.0	485.0	3.0	12.0	40.0	7.0	446.0	6.0	17.0	1.0	3.0	4.0	3.0	3.0	14.0	0.0	47.0	29.0	0.0	10.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
197698	40.0	1.0	2.0	12.0	29.0	3.0	1.0	5.0	24.0	0.0	16.0	18.0	2.0	7.0	0.0	4.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	25.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__
791348	0.0	0.0	1.0	8.0	2.0	0.0	1.0	248.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__D168
1142029	0.0	1.0	0.0	2.0	142.0	0.0	0.0	17.0	1.0	1.0	6.0	12.0	2.0	0.0	1.0	7.0	7.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__
3746307	0.0	0.0	0.0	6.0	0.0	0.0	0.0	36.0	163.0	0.0	0.0	13.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
4331360	189.0	73.0	70.0	164.0	298.0	62.0	25.0	62.0	119.0	3.0	47.0	101.0	21.0	11.0	5.0	50.0	181.0	159.0	56.0	35.0	35.0	34.0	1.0	97.0	3.0	92.0	28.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
2689396	1.0	3.0	1.0	5.0	80.0	5.0	4.0	0.0	2.0	12.0	17.0	6.0	7.0	20.0	16.0	3.0	15.0	4.0	1.0	19.0	3.0	0.0	0.0	3.0	9.0	25.0	1.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__
363389	3.0	92.0	5777.0	18.0	9.0	5.0	1.0	36.0	7.0	5.0	2531.0	7.0	9.0	9.0	30.0	5461.0	533.0	4307.0	13.0	27.0	3811.0	1893.0	6.0	7.0	4.0	4.0	1.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
3472078	21.0	186.0	48.0	22.0	67.0	47.0	49.0	2.0	42.0	427.0	96.0	416.0	69.0	39.0	316.0	16.0	45.0	18.0	581.0	147.0	8.0	2.0	31.0	53.0	1170.0	86.0	500.0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__
187401	27.0	13.0	6.0	2.0	30.0	47.0	2.0	2.0	5.0	0.0	5.0	33.0	1.0	2.0	0.0	114.0	1.0	2.0	2.0	32.0	8.0	1.0	1.0	11.0	2.0	42.0	4.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__
