# Constructed from biom file																							
#OTU ID	H-10	H-118	H-119	H-120	H-161	H-193	H-314	O-121	O-122	O-123	O-152	O-39	O-418	O-420	O-434	O-445	OMC-124	OMC-125	OMC-126	OMC-288	OMC-446	OMC-55	taxonomy
ALPHA-3_HvCF_A6_ms_4	0	0	0	1211	0	0	0	0	0	0	868023	0	0	0	0	0	0	3800	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_HvCF_A6_ms_4
ALPHA-3_HvCF_A9_ms_7	0	0	0	805	0	0	0	0	0	0	324727	0	0	244	0	0	0	1597	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_HvCF_A9_ms_7
ALPHA-3_HvCF_B1_ms_8	0	0	0	839	0	0	0	0	0	0	375177	0	0	264	0	0	0	4092	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_HvCF_B1_ms_8
ALPHA-3_eld241-t0_s_3_1	0	0	0	902	0	0	0	0	0	0	1175091	0	0	0	0	0	0	7570	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_eld241-t0_s_3_1
ALPHA-4_ERR844044_ms_2	0	0	0	5073	0	644	0	0	0	8801	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_ERR844044_ms_2
ALPHA-4_HvCF_B3_ms_1	0	0	0	7197	0	5821	0	0	0	0	0	318	0	0	0	0	0	1092	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_HvCF_B3_ms_1
ALPHA-4_HvCF_D5_ms_4	0	0	0	1512	0	802	0	0	0	3930	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_HvCF_D5_ms_4
ALPHA-4_HvCF_E12_ms_1	0	0	0	14963	0	2655	0	1501	0	0	0	744	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_HvCF_E12_ms_1
ALPHA-4_Inf125_s_3	0	0	0	23522	0	1975	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_Inf125_s_3
ALPHA-4_SRR073436_s_2	0	0	0	10363	0	2926	261	308	0	0	0	0	0	0	0	0	0	0	143	0	0	0	f__ALPHA;g__4;s__ALPHA-4_SRR073436_s_2
ALPHA-4_SRR4295175_ms_5	0	0	0	13514	0	3510	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_SRR4295175_ms_5
ALPHA-4_Sib2_ms_2	0	0	0	16209	0	2026	266	549	0	0	0	1	0	253	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_Sib2_ms_2
ALPHA-4_err843931_ms_1_1	0	0	0	10730	0	3060	0	120	0	0	0	141	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_err843931_ms_1_1
ALPHA-9_ERR975207_s_1	0	0	0	682	3596	0	0	0	0	5597	0	0	0	0	1913	0	0	0	0	28601	0	0	f__ALPHA;g__9;s__ALPHA-9_ERR975207_s_1
ALPHA-9_Fdyn_ms_11	0	0	0	1373	3400	0	0	0	0	22718	0	0	0	0	3689	0	0	0	0	51114	0	0	f__ALPHA;g__9;s__ALPHA-9_Fdyn_ms_11
NO-DEFINIDO_YUTIN_CDZH01002743	0	0	0	2185	1345	0	0	0	0	62387	0	0	0	0	7296	0	0	0	0	9606	0	0	f__NO-DEFINIDO;g__NO-DEFINIDO;s__NO-DEFINIDO_YUTIN_CDZH01002743
NO-DEFINIDO_YUTIN_CDZN01024782	0	0	0	7904	0	1999	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__NO-DEFINIDO;g__NO-DEFINIDO;s__NO-DEFINIDO_YUTIN_CDZN01024782
ALPHA-9_ERR975093_s_1	0	0	0	586	868	0	0	0	0	7306	0	0	0	0	640	0	0	0	0	22769	0	0	f__ALPHA;g__9;s__ALPHA-9_ERR975093_s_1
ALPHA-9_ERR975151_s_1	0	0	0	962	891	0	0	0	0	4815	0	0	0	0	1281	0	0	0	0	34380	0	0	f__ALPHA;g__9;s__ALPHA-9_ERR975151_s_1
ALPHA-4_ERR844056_ms_3	0	0	0	469	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_ERR844056_ms_3
ALPHA-4_ERR844021_ms_1	0	0	0	178	0	0	23482	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_ERR844021_ms_1
ALPHA-4_SRR4295173_ms_15	0	0	0	68	0	0	21108	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_SRR4295173_ms_15
ALPHA-4_SRR4295172_ms_6	0	0	0	64	0	0	15370	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_SRR4295172_ms_6
NO-DEFINIDO_YUTIN_Flavobact_ph_NC_031904	0	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__NO-DEFINIDO;g__NO-DEFINIDO;s__NO-DEFINIDO_YUTIN_Flavobact_ph_NC_031904
ALPHA-9_ERR975045_s_1	0	0	0	0	1430	0	0	0	0	1191805	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__9;s__ALPHA-9_ERR975045_s_1
ALPHA-3_ERR843976_ms_1	0	0	0	0	0	5949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_ERR843976_ms_1
ALPHA-3_ERR844077_ms_3	0	0	0	0	0	1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_ERR844077_ms_3
ALPHA-3_err843949_ms_3_1	0	0	0	0	0	1692	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_err843949_ms_3_1
ALPHA-3_err843961_ms_1_1	0	0	0	0	0	4563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_err843961_ms_1_1
ALPHA-3_err843963_ms_1_1	0	0	0	0	0	4831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_err843963_ms_1_1
ALPHA-3_err843971_ms_1_1	0	0	0	0	0	5609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_err843971_ms_1_1
DELTA-7_ERR844036_ms_3	0	0	0	0	0	292568	0	0	0	0	0	823	0	0	0	4640	0	0	0	17015	0	0	f__DELTA;g__7;s__DELTA-7_ERR844036_ms_3
DELTA-7_ERR844044_ms_1	0	0	0	0	0	419132	0	0	0	0	0	0	0	0	0	8702	0	0	0	15078	0	0	f__DELTA;g__7;s__DELTA-7_ERR844044_ms_1
DELTA-7_ERR844077_ms_1	0	0	0	0	0	427881	0	0	0	0	0	0	0	0	0	2640	0	0	0	5168	0	0	f__DELTA;g__7;s__DELTA-7_ERR844077_ms_1
DELTA-7_HvCF_A4_ms_2	0	0	0	0	0	269722	0	0	0	0	130	0	0	0	0	2650	0	0	0	4715	0	0	f__DELTA;g__7;s__DELTA-7_HvCF_A4_ms_2
DELTA-7_err843949_ms_2_1	0	0	0	0	0	473006	0	0	0	0	0	0	0	0	0	1482	0	0	0	13960	0	0	f__DELTA;g__7;s__DELTA-7_err843949_ms_2_1
DELTA-8_ERR844019_ms_1	0	0	0	0	0	188	0	0	0	0	0	0	0	0	26476	0	0	0	0	0	0	365	f__DELTA;g__8;s__DELTA-8_ERR844019_ms_1
BETA-6_SRR4295175_s_4	0	0	0	0	0	1224	0	1071	3541	0	1168	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_SRR4295175_s_4
BETA-6_ERR844034_ms_1	0	0	0	0	0	86	0	1065	5816	0	41	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_ERR844034_ms_1
BETA-6_ERR844070_ms_1	0	0	0	0	0	335	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_ERR844070_ms_1
BETA-6_ERR843986_ms_1	0	0	0	0	0	84	0	1356	4908	0	65	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_ERR843986_ms_1
ALPHA-3_ERR844024_ms_1	0	0	0	0	0	0	6161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_ERR844024_ms_1
ALPHA-3_ERR844035_ms_3	0	0	0	0	0	0	2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_ERR844035_ms_3
ALPHA-3_ERR844067_ms_2	0	0	0	0	0	0	2455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_ERR844067_ms_2
ALPHA-3_err843933_ms_1_1	0	0	0	0	0	0	4026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_err843933_ms_1_1
ALPHA-4_ERR844065_ms_3	0	0	0	0	0	0	18747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_ERR844065_ms_3
ALPHA-4_cs_ms_45_1	0	0	0	0	0	0	16917	690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_cs_ms_45_1
ALPHA-4_eld181-t3_s_1_1	0	0	0	0	0	0	31179	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__4;s__ALPHA-4_eld181-t3_s_1_1
DELTA-10_ERR844036_ms_2	0	0	0	0	0	0	1491	0	0	0	0	0	481	67	0	0	0	0	294	8188	0	0	f__DELTA;g__10;s__DELTA-10_ERR844036_ms_2
DELTA-10_ERR844020_ms_1	0	0	0	0	0	0	5	0	0	0	1712	814	1	1718	0	0	0	0	50	1333	0	0	f__DELTA;g__10;s__DELTA-10_ERR844020_ms_1
BETA-6_HvCF_E11_ms_4	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_HvCF_E11_ms_4
BETA-6_IAS_virus_KJ003983	0	0	0	0	0	0	0	116	0	0	138	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_IAS_virus_KJ003983
BETA-6_eld229-t3_s_3_1	0	0	0	0	0	0	0	23522	0	0	6284	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_eld229-t3_s_3_1
BETA-6_Fferm_ms_8	0	0	0	0	0	0	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_Fferm_ms_8
BETA-6_HvCF_A7_ms_2	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_HvCF_A7_ms_2
BETA-6_SRR4295173_s_14	0	0	0	0	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_SRR4295173_s_14
BETA-6_HvCF_E4_ms_5	0	0	0	0	0	0	0	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_HvCF_E4_ms_5
BETA-6_err843924_ms_3_1	0	0	0	0	0	0	0	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_err843924_ms_3_1
BETA-6_ERR844058_ms_2	0	0	0	0	0	0	0	776	6432	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_ERR844058_ms_2
BETA-6_ERR844065_ms_1	0	0	0	0	0	0	0	341	631	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_ERR844065_ms_1
BETA-6_cs_ms_22_1	0	0	0	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f__BETA;g__6;s__BETA-6_cs_ms_22_1
ALPHA-3_ERR844040_ms_1	0	0	0	0	0	0	0	0	506149	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_ERR844040_ms_1
ALPHA-3_HvCF_A5_ms_3	0	0	0	0	0	0	0	0	427891	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_HvCF_A5_ms_3
ALPHA-3_Sib2_ms_3	0	0	0	0	0	0	0	0	655	0	0	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_Sib2_ms_3
ALPHA-3_eld314-t0_s_3_1	0	0	0	0	0	0	0	0	508575	0	0	165	0	528	0	0	0	0	131	0	0	0	f__ALPHA;g__3;s__ALPHA-3_eld314-t0_s_3_1
DELTA-8_err843924_ms_2_1	0	0	0	0	0	0	0	0	0	982	0	0	0	0	12832	0	0	0	0	0	0	816	f__DELTA;g__8;s__DELTA-8_err843924_ms_2_1
DELTA-10_HvCF_A1_ms_1	0	0	0	0	0	0	0	0	0	0	4894	0	0	0	0	0	0	0	0	0	0	17	f__DELTA;g__10;s__DELTA-10_HvCF_A1_ms_1
DELTA-8_ERR844050_ms_2	0	0	0	0	0	0	0	0	0	0	4967	0	0	0	9660	0	0	0	0	0	0	104	f__DELTA;g__8;s__DELTA-8_ERR844050_ms_2
GAMMA-2_HvCF_B5_ms_2	0	0	0	0	0	0	0	0	0	0	11437	1247	0	0	0	0	0	0	0	0	838	0	f__GAMMA;g__2;s__GAMMA-2_HvCF_B5_ms_2
ALPHA-3_ERR844063_ms_1	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_ERR844063_ms_1
DELTA-10_eld200-t3_s_1_1	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	452	0	0	0	0	55	17	f__DELTA;g__10;s__DELTA-10_eld200-t3_s_1_1
DELTA-8_ERR844003_ms_1	0	0	0	0	0	0	0	0	0	0	885	0	0	0	0	0	0	0	0	0	0	0	f__DELTA;g__8;s__DELTA-8_ERR844003_ms_1
DELTA-8_HvCF_E11_ms_3	0	0	0	0	0	0	0	0	0	0	132	0	0	0	16472	0	0	0	0	0	0	0	f__DELTA;g__8;s__DELTA-8_HvCF_E11_ms_3
DELTA-8_eld314-t0_s_1_1	0	0	0	0	0	0	0	0	0	0	290	0	0	0	16940	0	0	0	0	0	0	541	f__DELTA;g__8;s__DELTA-8_eld314-t0_s_1_1
GAMMA-2_Fferm_ms_1	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	f__GAMMA;g__2;s__GAMMA-2_Fferm_ms_1
ALPHA-3_err843915_ms_1_1	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_err843915_ms_1_1
NO-DEFINIDO_YUTIN_Chlamydia_CVNZ01000019ext	0	0	0	0	0	0	0	0	0	0	127	0	0	0	5861	0	0	0	0	0	0	0	f__NO-DEFINIDO;g__NO-DEFINIDO;s__NO-DEFINIDO_YUTIN_Chlamydia_CVNZ01000019ext
ALPHA-3_err843920_ms_1_1	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	f__ALPHA;g__3;s__ALPHA-3_err843920_ms_1_1
DELTA-10_SRR073438_s_5	0	0	0	0	0	0	0	0	0	0	0	1184	0	0	0	0	0	0	0	0	0	0	f__DELTA;g__10;s__DELTA-10_SRR073438_s_5
DELTA-8_ERR844070_ms_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14043	0	0	0	0	0	0	4042	f__DELTA;g__8;s__DELTA-8_ERR844070_ms_2
DELTA-8_SRR073439_s_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18688	0	0	0	0	0	0	0	f__DELTA;g__8;s__DELTA-8_SRR073439_s_2
DELTA-8_eld241-t0_s_1_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15814	0	0	0	0	0	0	114	f__DELTA;g__8;s__DELTA-8_eld241-t0_s_1_1
DELTA-8_ERR975271_s_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	3400	f__DELTA;g__8;s__DELTA-8_ERR975271_s_1
DELTA-8_cs_ms_40_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	1260	f__DELTA;g__8;s__DELTA-8_cs_ms_40_1

