	chao1	observed_otus	shannon	simpson	goods_coverage
1000_H-120	23.333333333333332	23.0	3.6346085476074257	0.8787588059537842	0.9842931937172775
100_H-120	25.666666666666668	24.0	3.769963590320594	0.8976540996439484	0.9748743718592965
101_H-120	23.5	22.0	3.447291586702657	0.8454239363330273	0.9797979797979798
102_H-120	23.0	21.0	3.5423910027969945	0.8680803152561456	0.9817351598173516
103_H-120	32.0	28.0	3.6702403232305274	0.8718222222222223	0.9644444444444444
104_H-120	16.333333333333332	16.0	3.2515250219498815	0.8408018530698619	0.9893048128342246
105_H-120	42.0	24.0	3.528739273678598	0.8546676696838069	0.9556650246305418
106_H-120	23.666666666666668	23.0	3.5866364360638827	0.8800790638125828	0.981042654028436
107_H-120	22.428571428571427	22.0	3.579996329784712	0.8589088954582103	0.9836065573770492
108_H-120	21.0	21.0	3.628430656635737	0.8847056422813998	0.9949494949494949
109_H-120	25.0	22.0	3.3862833709025075	0.8453538779452394	0.9715639810426541
10_H-120	25.666666666666668	24.0	3.4121874428154917	0.8312283717957195	0.9765258215962441
110_H-120	25.333333333333332	22.0	3.6835204117545524	0.8916666666666666	0.9722222222222222
111_H-120	25.0	22.0	3.6005305342559106	0.8816954565248948	0.963855421686747
112_H-120	22.375	22.0	3.5181920945095997	0.8586456278763972	0.9846153846153847
113_H-120	19.75	19.0	3.3418783795338114	0.8516710069444444	0.984375
114_H-120	23.666666666666668	22.0	3.355468895875774	0.8475378787878788	0.9810606060606061
115_H-120	24.75	21.0	3.311846007208824	0.8424922235837496	0.970873786407767
116_H-120	24.5	22.0	3.4520816197242565	0.8500923782624392	0.9769585253456221
117_H-120	24.333333333333332	24.0	3.5785146390258586	0.8634937751200863	0.9851485148514851
118_H-120	30.5	23.0	3.547358610065098	0.8609693001533848	0.9712918660287081
119_H-120	25.75	22.0	3.640990208306389	0.8928336620644313	0.9692307692307692
11_H-120	26.5	24.0	3.826117254457307	0.9014773940904236	0.9764150943396226
120_H-120	21.5	20.0	3.4917730614592433	0.8754071112508703	0.981042654028436
121_H-120	26.5	24.0	3.6515742488971306	0.8791189732917101	0.967741935483871
122_H-120	21.428571428571427	21.0	3.5773037917929997	0.8791437490709083	0.9861751152073732
123_H-120	26.0	23.0	3.490907138267301	0.8617283471443264	0.973568281938326
124_H-120	24.333333333333332	21.0	3.589659077916317	0.8778859212313264	0.973404255319149
125_H-120	27.75	24.0	3.697820906128441	0.8842873086734694	0.9732142857142857
126_H-120	27.25	22.0	3.492678286279376	0.8644914443617813	0.9639175257731959
127_H-120	34.2	27.0	3.719010119187283	0.8789313852492089	0.9585253456221198
