Eigvals	19
1.2763746225646428	1.018600722718165	0.9551694016098197	0.7238160795444525	0.6637013082249571	0.5549730884214841	0.5099683098395329	0.3990618963194826	0.3812058829628298	0.3665599006154626	0.32412854533834157	0.29948569887825904	0.2453322392328955	0.23364943683778266	0.1401190325770886	0.0732497731624226	0.059246917917274586	0.0	0.0

Proportion explained	19
0.1551890635001622	0.12384741081861693	0.11613506121109905	0.08800577631758232	0.08069667215750925	0.06747686168099204	0.062004918477411596	0.04852027051743019	0.04634923237417928	0.04456848850451439	0.03940943710057159	0.03641321624463334	0.029828923091913463	0.028408459906025273	0.017036488394367003	0.008906134216171287	0.007203585486820633	0.0	0.0

Species	0	0

Site	19	19
H-10	-0.050738862323967265	0.41648551077691703	0.015205779259743363	-0.22145475250559485	0.14689890716712353	0.07002187926014518	-0.012496474367690838	0.04772448422339926	0.015673494461235154	-0.26279307068853075	-0.22120068753963062	-0.30706464415951357	-0.03188281493367886	-0.002758543259686835	2.80429764167531e-05	0.004734951445332593	0.0044748342393373325	-0.0	0.0
H-118	-0.38380259384545656	-0.2195275811414443	-0.2135510254443422	-0.10725819991211823	-0.18859386995836466	-0.039687921191608834	0.010244407518248275	0.06122653392425072	-0.08935847235939293	-0.010412878970665238	-0.0032395986164509916	-0.03736358180786026	0.10981413872960682	0.08589660201835497	0.2607581323598308	-0.01184788828702746	0.0571634480115526	-0.0	0.0
H-119	0.06781184876931638	0.3114819934721173	-0.043342628971099285	-0.20922634058189377	0.1410307772908218	0.07475760940551787	-0.0014605421658337224	-0.11992606804822727	-0.26634354419808987	0.43419284923453483	-0.02833771531749543	-0.03484638468748328	-0.007284899167627684	0.012375258713947882	-0.00044507172459238653	-0.012215815484285278	0.0017153518025031726	-0.0	0.0
H-120	-0.007055126027749361	0.159559582071548	0.11811223919559749	0.41636797282783927	-0.16319788294179155	0.04915240558126366	0.0851950320353617	-0.24583157015944399	-0.3340958057979931	-0.20785321860404668	-0.039368312102679756	0.0967897203753348	-0.04098254198280424	-0.029093755599737415	0.00643825837920099	-0.00042270750609244066	0.004229498604864075	-0.0	0.0
H-193	-0.1264248362243679	-0.2776158252987702	0.502339401075311	-0.1490780167958362	0.08150189145479299	0.005753221515645758	-0.024503327748589022	-0.02976296646550248	0.02868858247723731	0.01949749387920551	-0.03359994582170961	0.029617630042655958	-0.049237486978444454	-0.16973021083595516	-0.012083942544694143	-0.00973059651819311	0.03794032781454047	-0.0	0.0
H-314	0.3049361133812857	-0.13333314075118466	-0.19118973839394166	-0.049460970886946475	-0.09614972327090818	0.027372873289066565	0.017120635313732212	0.0007048801242582248	0.1243729482551108	0.028596974722419743	-0.3843359160634261	0.2296143347078454	-0.08512179154521718	0.1385471916368683	-0.021659993589140288	-0.01585038037044177	0.008863279442945057	-0.0	0.0
O-121	-0.3075844739681737	-0.1862771421295861	-0.08527387468232234	-0.20854216448734617	-0.3659380837244409	-0.12092027653313646	-0.0016585741227009602	0.10312011369550525	-0.12178965686508848	0.0017276972910126008	-0.05447525735969672	-0.017301259088127255	0.0759897783962043	-0.10182887713366777	-0.142752956902745	0.016699280930748	-0.1190459262018617	-0.0	0.0
O-122	0.016466257445713766	0.09359383115250879	-0.00474369965912569	0.15007887357975686	0.11238351736172435	-0.46983795637006653	-0.4903393649014232	0.0049793948967568995	-0.00210952249079452	-0.003907034446644809	0.018272255376714158	0.011670103172958537	-0.0049667010736919185	0.04217574308012523	-0.012100481401778452	-0.023665058096221697	0.008181582411789734	-0.0	0.0
O-123	-0.0572928481149356	0.44133131310891066	0.015133960709264224	-0.2264914717022743	0.12423207862798843	0.04227653464844167	0.04160662809600487	0.05250045666566656	0.08099191178451733	-0.1284074585212012	0.12214767636053299	0.31985834952293907	0.21601700296969786	-0.03431966978094464	-0.0025549925566585555	0.0051887520541468515	0.0030662737185400326	-0.0	0.0
O-152	-0.18117710932839337	0.25989390084623826	-0.01914683462833094	-0.11661697194337789	-0.31857387659597003	0.0867304478154322	-0.04902881176167014	-0.029322149953389356	0.16347061110662148	0.011707824152257754	0.22026519408763423	0.028335889019753594	-0.32201488147067125	0.06243363199476262	0.004638028976965983	9.261021116379657e-05	0.005006168412365321	-0.0	0.0
