	chao1	observed_otus	shannon	simpson	goods_coverage
1000_H-120	1.0	1.0	-0.0	0.0	1.0
100_H-120	2.0	2.0	0.7219280948873623	0.31999999999999984	0.8
101_H-120	1.0	1.0	-0.0	0.0	1.0
102_H-120	1.0	1.0	-0.0	0.0	1.0
103_H-120	2.0	2.0	0.8112781244591328	0.375	0.75
104_H-120	1.0	1.0	-0.0	0.0	0.0
105_H-120	1.0	1.0	-0.0	0.0	1.0
106_H-120	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
107_H-120	1.0	1.0	-0.0	0.0	1.0
108_H-120	1.0	1.0	-0.0	0.0	1.0
109_H-120	0.0	0.0	nan	nan	nan
10_H-120	3.0	2.0	1.0	0.5	0.0
110_H-120	3.0	2.0	1.0	0.5	0.0
111_H-120	1.0	1.0	-0.0	0.0	0.0
112_H-120	4.0	3.0	0.9864267287308426	0.37037037037037024	0.7777777777777778
113_H-120	1.0	1.0	-0.0	0.0	1.0
114_H-120	1.0	1.0	-0.0	0.0	0.0
115_H-120	10.0	4.0	2.0	0.75	0.0
116_H-120	1.0	1.0	-0.0	0.0	1.0
117_H-120	1.0	1.0	-0.0	0.0	1.0
118_H-120	4.0	3.0	1.1488348542809168	0.44897959183673464	0.7142857142857143
119_H-120	3.5	3.0	1.5	0.625	0.5
11_H-120	1.0	1.0	-0.0	0.0	1.0
120_H-120	1.0	1.0	-0.0	0.0	1.0
121_H-120	1.0	1.0	-0.0	0.0	1.0
122_H-120	1.0	1.0	-0.0	0.0	0.0
123_H-120	7.0	4.0	1.6644977792004612	0.6122448979591837	0.5714285714285714
124_H-120	1.0	1.0	-0.0	0.0	1.0
125_H-120	1.0	1.0	-0.0	0.0	1.0
126_H-120	3.0	2.0	1.0	0.5	0.0
127_H-120	7.0	4.0	1.5487949406953987	0.5625	0.625
128_H-120	1.0	1.0	-0.0	0.0	0.0
129_H-120	1.0	1.0	-0.0	0.0	1.0
12_H-120	1.0	1.0	-0.0	0.0	1.0
130_H-120	1.0	1.0	-0.0	0.0	1.0
131_H-120	0.0	0.0	nan	nan	nan
132_H-120	3.5	3.0	1.5	0.625	0.5
133_H-120	1.0	1.0	-0.0	0.0	0.0
134_H-120	2.0	2.0	0.7219280948873623	0.31999999999999984	0.8
135_H-120	1.0	1.0	-0.0	0.0	0.0
136_H-120	3.0	2.0	1.0	0.5	0.0
137_H-120	1.0	1.0	-0.0	0.0	1.0
138_H-120	1.0	1.0	-0.0	0.0	1.0
139_H-120	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
13_H-120	3.5	3.0	1.5	0.625	0.5
140_H-120	1.0	1.0	-0.0	0.0	1.0
141_H-120	1.0	1.0	-0.0	0.0	1.0
142_H-120	1.0	1.0	-0.0	0.0	0.0
143_H-120	1.0	1.0	-0.0	0.0	1.0
144_H-120	1.0	1.0	-0.0	0.0	0.0
145_H-120	3.5	3.0	1.5	0.625	0.5
146_H-120	1.0	1.0	-0.0	0.0	1.0
147_H-120	4.0	3.0	1.061278124459133	0.40625	0.75
148_H-120	1.0	1.0	-0.0	0.0	1.0
149_H-120	1.0	1.0	-0.0	0.0	1.0
14_H-120	2.0	2.0	0.7219280948873623	0.31999999999999984	0.8
150_H-120	0.0	0.0	nan	nan	nan
151_H-120	1.0	1.0	-0.0	0.0	1.0
