	chao1	observed_otus	shannon	simpson	goods_coverage
1000_O-420	16.0	16.0	3.7006371281581223	0.9086777207305782	0.9908256880733946
100_O-420	17.333333333333332	17.0	3.6879086800414123	0.9106153925780239	0.9856115107913669
101_O-420	14.0	14.0	3.481424974433621	0.893722194760257	1.0
102_O-420	15.333333333333334	15.0	3.4284009648665132	0.8821801789495253	0.9834710743801653
103_O-420	20.0	18.0	3.564284057816398	0.888922495274102	0.9652173913043478
104_O-420	17.5	17.0	3.6297995726520966	0.8949064390299056	0.9849624060150376
105_O-420	16.0	16.0	3.6610212293999953	0.9049603087583877	1.0
106_O-420	17.5	17.0	3.745388805216171	0.9128120713305898	0.9851851851851852
107_O-420	15.0	15.0	3.6893792480991103	0.912512	1.0
108_O-420	13.0	13.0	3.5325300221978524	0.9014626187285123	1.0
109_O-420	17.25	17.0	3.602549661482672	0.8980555555555556	0.9833333333333333
10_O-420	15.0	15.0	3.7003007604107583	0.914018555044196	1.0
110_O-420	16.0	16.0	3.663837625860014	0.9086734693877551	0.9928571428571429
111_O-420	15.25	15.0	3.41531799671492	0.8829884895134524	0.9831932773109243
112_O-420	16.0	16.0	3.6705970195344104	0.9057874539901324	0.9911504424778761
113_O-420	16.5	16.0	3.6127765434090526	0.8987906825744664	0.9819819819819819
114_O-420	16.0	16.0	3.6680290178954165	0.906496	0.992
115_O-420	17.0	14.0	3.2732464487329054	0.8703838974109244	0.972972972972973
116_O-420	19.0	16.0	3.542235611323797	0.8975963718820862	0.9619047619047619
117_O-420	15.0	15.0	3.61582781636452	0.90478515625	1.0
118_O-420	16.0	16.0	3.5528913253564727	0.8895977508650519	0.9926470588235294
119_O-420	16.0	16.0	3.6517157907446687	0.9046153846153846	0.9923076923076923
11_O-420	17.5	16.0	3.4774728961598638	0.887808	0.976
120_O-420	15.0	15.0	3.5691794048690886	0.9017538644470868	1.0
121_O-420	15.0	15.0	3.4674097506318855	0.8859670481292103	0.990990990990991
122_O-420	15.0	15.0	3.6876021846638576	0.9112217695286957	1.0
123_O-420	16.5	15.0	3.4545641709207207	0.8910433979686058	0.9736842105263158
124_O-420	17.25	17.0	3.6020871211528536	0.8966600642032648	0.9834710743801653
125_O-420	14.0	14.0	3.5054357929757924	0.9004158790170133	0.991304347826087
126_O-420	16.0	16.0	3.5903375427352153	0.8994399805210616	0.990990990990991
127_O-420	16.0	16.0	3.5427881678534137	0.8948234004228992	0.9911504424778761
128_O-420	15.0	15.0	3.508006666845852	0.8933531312778409	0.9906542056074766
129_O-420	16.0	15.0	3.577070520642603	0.8997732426303855	0.9809523809523809
12_O-420	16.333333333333332	16.0	3.5397466630671266	0.8924253807800013	0.9834710743801653
130_O-420	15.0	15.0	3.6883361949251676	0.9124176912767321	0.9923664122137404
