	chao1	observed_otus	shannon	simpson	goods_coverage
1000_OMC-288	4.0	4.0	1.8732565879189509	0.7048540294854612	1.0
100_OMC-288	4.0	4.0	1.9320135422409173	0.7249947970863684	1.0
101_OMC-288	4.0	4.0	1.9245181939205611	0.723328	1.0
102_OMC-288	4.0	4.0	1.8958854936097123	0.7116158884682411	1.0
103_OMC-288	4.0	4.0	1.949401174390932	0.732151684203093	1.0
104_OMC-288	4.0	4.0	1.9419159953145586	0.7302604743313327	1.0
105_OMC-288	4.0	4.0	1.9420995799186969	0.7290745378016943	1.0
106_OMC-288	4.0	4.0	1.964840383851502	0.7381290038632696	1.0
107_OMC-288	4.0	4.0	1.9445481426279143	0.7294244217321141	1.0
108_OMC-288	4.0	4.0	1.9282153031473694	0.7233673469387755	1.0
109_OMC-288	4.0	4.0	1.9490668291341646	0.7313850308641976	1.0
10_OMC-288	4.0	4.0	1.92456133432104	0.7223469387755102	1.0
110_OMC-288	4.0	4.0	1.8704612194117936	0.7040543550902205	1.0
111_OMC-288	4.0	4.0	1.9415756955838945	0.7279505284855927	1.0
112_OMC-288	4.0	4.0	1.9392952074291245	0.7303688823959095	1.0
113_OMC-288	4.0	4.0	1.9379122737570393	0.7281697862009554	1.0
114_OMC-288	4.0	4.0	1.9606940412344118	0.7360213856092671	1.0
115_OMC-288	4.0	4.0	1.9162506613727002	0.7188581314878892	1.0
116_OMC-288	4.0	4.0	1.934923074384402	0.7266941015089163	1.0
117_OMC-288	4.0	4.0	1.9277246462338558	0.7223999999999999	1.0
118_OMC-288	4.0	4.0	1.9476574236214588	0.7312827033106754	1.0
119_OMC-288	4.0	4.0	1.9681706435788513	0.738255033557047	1.0
11_OMC-288	4.0	4.0	1.926019541737256	0.7220890997114773	1.0
120_OMC-288	4.0	4.0	1.925946525237291	0.7216529293829361	1.0
121_OMC-288	4.0	4.0	1.9195519533137921	0.72236817414149	1.0
122_OMC-288	4.0	4.0	1.940879519524045	0.7286200378071834	1.0
123_OMC-288	4.0	4.0	1.8858191620727458	0.7127810650887574	1.0
124_OMC-288	4.0	4.0	1.9063745752711547	0.719122085048011	1.0
125_OMC-288	4.0	4.0	1.9452554906704072	0.7297769416823434	1.0
126_OMC-288	4.0	4.0	1.9117304112583968	0.716863443974159	1.0
127_OMC-288	4.0	4.0	1.9264900057424306	0.7236654473308947	1.0
128_OMC-288	4.0	4.0	1.9604621651119052	0.7359763313609466	1.0
129_OMC-288	4.0	4.0	1.9037048230179425	0.7142559833506764	1.0
12_OMC-288	4.0	4.0	1.9135436556726346	0.7190911116061484	1.0
130_OMC-288	4.0	4.0	1.9324558814179653	0.7244120707596253	1.0
131_OMC-288	4.0	4.0	1.9766796636835637	0.7422367841948261	1.0
132_OMC-288	4.0	4.0	1.9386651536018427	0.728832	1.0
133_OMC-288	4.0	4.0	1.9663300753220956	0.7379433289547758	1.0
134_OMC-288	4.0	4.0	1.855065506035567	0.6997989083596667	1.0
135_OMC-288	4.0	4.0	1.9077129054922803	0.7153381893860562	1.0
136_OMC-288	4.0	4.0	1.9148649243168747	0.7193254386508773	1.0
137_OMC-288	4.0	4.0	1.9415521881521818	0.7286254572509145	1.0
138_OMC-288	4.0	4.0	1.8579757570917166	0.6945074326026707	1.0
139_OMC-288	4.0	4.0	1.9618869406496078	0.7366024973985432	1.0
13_OMC-288	4.0	4.0	1.931824512552111	0.7251964497710441	1.0
140_OMC-288	4.0	4.0	1.9312680943286846	0.7251297577854672	1.0
141_OMC-288	4.0	4.0	1.9612117546004928	0.7356872354644687	1.0
142_OMC-288	4.0	4.0	1.928599832293668	0.7256208911614317	1.0
143_OMC-288	4.0	4.0	1.9190418920944838	0.7229895299621296	1.0
144_OMC-288	4.0	4.0	1.8792605434335026	0.7065007716049383	1.0
145_OMC-288	4.0	4.0	1.8571787456392785	0.6976131687242798	1.0
146_OMC-288	4.0	4.0	1.9027387806475697	0.7143563307676011	1.0
147_OMC-288	4.0	4.0	1.9482036972291323	0.7312989467998919	1.0
148_OMC-288	4.0	4.0	1.9425867782729958	0.7291548056518814	1.0
