	chao1	observed_otus	shannon	simpson	goods_coverage
1000_O-123	2.0	2.0	0.8258611443461177	0.38423697064127027	1.0
100_O-123	2.0	2.0	0.8674140587310477	0.41095025671239793	1.0
101_O-123	2.0	2.0	0.855959682646353	0.4035286924622239	1.0
102_O-123	2.0	2.0	0.8732984198823631	0.41477990068176085	1.0
103_O-123	2.0	2.0	0.8321278955930539	0.38822849740025556	1.0
104_O-123	2.0	2.0	0.8476183429401788	0.39815177382723776	1.0
105_O-123	2.0	2.0	0.8571484374283717	0.404296875	1.0
106_O-123	2.0	2.0	0.8483824225964036	0.39864333685227193	1.0
107_O-123	2.0	2.0	0.8475135203935739	0.3980843525788247	1.0
108_O-123	2.0	2.0	0.8297624760087331	0.38672031425792786	1.0
109_O-123	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
10_O-123	2.0	2.0	0.8350213596129883	0.39007592844475814	1.0
110_O-123	2.0	2.0	0.863977473722477	0.4087190082644627	1.0
111_O-123	2.0	2.0	0.8605553930586319	0.4065010956902848	1.0
112_O-123	2.0	2.0	0.833764907210665	0.38927335640138394	1.0
113_O-123	2.0	2.0	0.8464482275175529	0.39739937175834616	1.0
114_O-123	2.0	2.0	0.8258611443461177	0.38423697064127027	1.0
115_O-123	2.0	2.0	0.8547358171338015	0.4027383154402089	1.0
116_O-123	2.0	2.0	0.8577435372751958	0.40468161079150955	1.0
117_O-123	2.0	2.0	0.8304955225035798	0.3871875	1.0
118_O-123	2.0	2.0	0.8708644692353646	0.4131944444444444	1.0
119_O-123	2.0	2.0	0.8537571733879294	0.4021066645782756	1.0
11_O-123	2.0	2.0	0.8666090766780092	0.41042725797728496	1.0
120_O-123	2.0	2.0	0.8656146915156174	0.4097815020753388	1.0
121_O-123	2.0	2.0	0.8547358171338015	0.4027383154402089	1.0
122_O-123	2.0	2.0	0.8362155583232854	0.3908392288476573	1.0
123_O-123	2.0	2.0	0.8571484374283717	0.404296875	1.0
124_O-123	2.0	2.0	0.8510340662036067	0.40035076530612246	1.0
125_O-123	2.0	2.0	0.8514087087616563	0.40059219279998515	1.0
126_O-123	2.0	2.0	0.8547358171338015	0.4027383154402089	1.0
127_O-123	2.0	2.0	0.8458909094087717	0.3970411694089401	1.0
128_O-123	2.0	2.0	0.8534521929193547	0.4019098851149894	1.0
129_O-123	2.0	2.0	0.8163401867571671	0.3781981616902135	1.0
12_O-123	2.0	2.0	0.8370527164735018	0.3913746049985636	1.0
130_O-123	2.0	2.0	0.8554508105601307	0.4032	1.0
131_O-123	2.0	2.0	0.8530702874505077	0.40166351606805284	1.0
132_O-123	2.0	2.0	0.8366407419411673	0.3911111111111112	1.0
133_O-123	2.0	2.0	0.8506346734007164	0.4000934400815477	1.0
134_O-123	2.0	2.0	0.7968758761575591	0.36594853848677533	1.0
135_O-123	2.0	2.0	0.8497511372532974	0.3995243757431628	1.0
136_O-123	2.0	2.0	0.8554508105601307	0.4032	1.0
137_O-123	2.0	2.0	0.8517080431539843	0.4007851239669421	1.0
138_O-123	2.0	2.0	0.8683587934693187	0.4115643287623374	1.0
139_O-123	2.0	2.0	0.8571484374283717	0.404296875	1.0
13_O-123	2.0	2.0	0.8667256130949591	0.4105029585798816	1.0
140_O-123	2.0	2.0	0.8420183578564089	0.3945550664038755	1.0
141_O-123	2.0	2.0	0.8544669184854022	0.4025647268890513	1.0
142_O-123	2.0	2.0	0.8639510938364712	0.40870189601971707	1.0
143_O-123	2.0	2.0	0.8350213596129883	0.39007592844475814	1.0
144_O-123	2.0	2.0	0.8206501291977116	0.38092799999999993	1.0
145_O-123	2.0	2.0	0.8470237377980211	0.39776937618147445	1.0
146_O-123	2.0	2.0	0.8603817880391175	0.40638868343195256	1.0
147_O-123	2.0	2.0	0.8495266932709812	0.399379858502926	1.0
148_O-123	2.0	2.0	0.8291562623385806	0.38633409888016534	1.0
149_O-123	2.0	2.0	0.8547358171338015	0.4027383154402089	1.0
14_O-123	2.0	2.0	0.8476183429401788	0.39815177382723776	1.0
150_O-123	2.0	2.0	0.8266133906425434	0.3847154029769644	1.0
151_O-123	2.0	2.0	0.8534521929193547	0.4019098851149894	1.0
152_O-123	2.0	2.0	0.8631205685666311	0.40816326530612246	1.0
153_O-123	2.0	2.0	0.7961425805312937	0.36548957490401346	1.0
154_O-123	2.0	2.0	0.8398926865109742	0.3931925711461055	1.0
155_O-123	2.0	2.0	0.8497511372532974	0.3995243757431628	1.0
156_O-123	2.0	2.0	0.833764907210665	0.38927335640138394	1.0
157_O-123	2.0	2.0	0.8453509366224364	0.39669421487603307	1.0
158_O-123	2.0	2.0	0.8571484374283717	0.404296875	1.0
159_O-123	2.0	2.0	0.8510340662036067	0.40035076530612246	1.0
15_O-123	2.0	2.0	0.835322942692384	0.39026864702540376	1.0
160_O-123	2.0	2.0	0.8715939873751148	0.41366943975313264	1.0
161_O-123	2.0	2.0	0.848700815240681	0.39884822943879783	1.0
162_O-123	2.0	2.0	0.8080407338479642	0.37295921739705196	1.0
163_O-123	2.0	2.0	0.8750058871358356	0.41589330841597827	1.0
164_O-123	2.0	2.0	0.863977473722477	0.4087190082644627	1.0
165_O-123	2.0	2.0	0.8520675888862432	0.401016903103107	1.0
166_O-123	2.0	2.0	0.8375360821789878	0.39168383274225405	1.0
