	chao1	observed_otus	shannon	simpson	goods_coverage
1000_O-121	1.0	1.0	-0.0	0.0	1.0
100_O-121	5.333333333333333	5.0	1.9591479170272443	0.6805555555555556	0.8333333333333334
101_O-121	3.5	3.0	1.5	0.625	0.5
102_O-121	2.0	2.0	1.0	0.5	1.0
103_O-121	5.5	4.0	1.9219280948873625	0.72	0.4
104_O-121	3.0	3.0	1.5219280948873626	0.6399999999999999	0.8
105_O-121	8.0	5.0	2.2516291673878226	0.7777777777777777	0.33333333333333337
106_O-121	11.0	5.0	2.0	0.6875	0.5
107_O-121	4.5	4.0	1.8423709931771086	0.6938775510204083	0.7142857142857143
108_O-121	4.0	4.0	1.95006375643621	0.7337278106508875	1.0
109_O-121	4.0	4.0	1.836591668108979	0.691358024691358	0.8888888888888888
10_O-121	6.0	3.0	1.584962500721156	0.6666666666666667	0.0
110_O-121	4.0	3.0	0.8658566174572236	0.31404958677685935	0.8181818181818181
111_O-121	3.0	3.0	1.3787834934861756	0.5714285714285714	0.8571428571428572
112_O-121	3.0	3.0	1.3787834934861756	0.5714285714285714	0.8571428571428572
113_O-121	7.0	4.0	1.6644977792004612	0.6122448979591837	0.5714285714285714
114_O-121	6.5	5.0	2.0588138903312014	0.7160493827160495	0.6666666666666667
115_O-121	3.5	3.0	1.5	0.625	0.5
116_O-121	2.0	2.0	0.8112781244591328	0.375	0.75
117_O-121	4.333333333333333	4.0	1.9182958340544896	0.7222222222222222	0.6666666666666667
118_O-121	5.0	4.0	1.7527152789797047	0.6666666666666667	0.7777777777777778
119_O-121	3.0	3.0	1.5219280948873626	0.6399999999999999	0.8
11_O-121	7.0	4.0	1.5487949406953987	0.5625	0.625
120_O-121	3.0	3.0	1.5219280948873626	0.6399999999999999	0.8
121_O-121	4.0	4.0	1.8464393446710157	0.7	0.9
122_O-121	6.0	5.0	2.2359263506290326	0.7755102040816326	0.5714285714285714
123_O-121	3.0	3.0	1.5219280948873626	0.6399999999999999	0.8
124_O-121	1.0	1.0	-0.0	0.0	1.0
125_O-121	6.5	5.0	1.8676338909712122	0.6446280991735538	0.7272727272727273
126_O-121	1.0	1.0	-0.0	0.0	0.0
127_O-121	2.0	2.0	0.8112781244591328	0.375	0.75
