	chao1	observed_otus	shannon	simpson	goods_coverage
1000_H-118	0.0	0.0	nan	nan	nan
100_H-118	0.0	0.0	nan	nan	nan
101_H-118	1.0	1.0	-0.0	0.0	0.0
102_H-118	0.0	0.0	nan	nan	nan
103_H-118	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
104_H-118	0.0	0.0	nan	nan	nan
105_H-118	0.0	0.0	nan	nan	nan
106_H-118	3.0	2.0	1.0	0.5	0.0
107_H-118	3.0	2.0	1.0	0.5	0.0
108_H-118	3.0	2.0	1.0	0.5	0.0
109_H-118	1.0	1.0	-0.0	0.0	0.0
10_H-118	0.0	0.0	nan	nan	nan
110_H-118	2.0	2.0	1.0	0.5	1.0
111_H-118	0.0	0.0	nan	nan	nan
112_H-118	0.0	0.0	nan	nan	nan
113_H-118	3.0	2.0	1.0	0.5	0.0
114_H-118	0.0	0.0	nan	nan	nan
115_H-118	0.0	0.0	nan	nan	nan
116_H-118	0.0	0.0	nan	nan	nan
117_H-118	0.0	0.0	nan	nan	nan
118_H-118	0.0	0.0	nan	nan	nan
119_H-118	0.0	0.0	nan	nan	nan
11_H-118	0.0	0.0	nan	nan	nan
120_H-118	3.0	2.0	1.0	0.5	0.0
121_H-118	3.0	2.0	1.0	0.5	0.0
122_H-118	1.0	1.0	-0.0	0.0	0.0
123_H-118	0.0	0.0	nan	nan	nan
124_H-118	0.0	0.0	nan	nan	nan
125_H-118	1.0	1.0	-0.0	0.0	0.0
126_H-118	0.0	0.0	nan	nan	nan
127_H-118	0.0	0.0	nan	nan	nan
128_H-118	3.0	2.0	1.0	0.5	0.0
129_H-118	1.0	1.0	-0.0	0.0	0.0
12_H-118	0.0	0.0	nan	nan	nan
130_H-118	0.0	0.0	nan	nan	nan
131_H-118	0.0	0.0	nan	nan	nan
132_H-118	3.0	2.0	1.0	0.5	0.0
133_H-118	0.0	0.0	nan	nan	nan
134_H-118	1.0	1.0	-0.0	0.0	0.0
135_H-118	2.0	2.0	0.9709505944546688	0.48	1.0
136_H-118	0.0	0.0	nan	nan	nan
137_H-118	0.0	0.0	nan	nan	nan
138_H-118	0.0	0.0	nan	nan	nan
139_H-118	1.0	1.0	-0.0	0.0	0.0
13_H-118	0.0	0.0	nan	nan	nan
140_H-118	3.0	2.0	1.0	0.5	0.0
141_H-118	0.0	0.0	nan	nan	nan
142_H-118	0.0	0.0	nan	nan	nan
143_H-118	0.0	0.0	nan	nan	nan
144_H-118	3.0	2.0	1.0	0.5	0.0
145_H-118	0.0	0.0	nan	nan	nan
146_H-118	0.0	0.0	nan	nan	nan
147_H-118	1.0	1.0	-0.0	0.0	0.0
148_H-118	0.0	0.0	nan	nan	nan
149_H-118	0.0	0.0	nan	nan	nan
14_H-118	0.0	0.0	nan	nan	nan
150_H-118	3.0	2.0	1.0	0.5	0.0
151_H-118	1.0	1.0	-0.0	0.0	0.0
