	chao1	observed_otus	shannon	simpson	goods_coverage
1000_H-120	1.0	1.0	-0.0	0.0	1.0
100_H-120	2.0	2.0	1.0	0.5	1.0
101_H-120	1.0	1.0	-0.0	0.0	1.0
102_H-120	1.0	1.0	-0.0	0.0	1.0
103_H-120	3.5	3.0	1.5	0.625	0.5
104_H-120	0.0	0.0	nan	nan	nan
105_H-120	1.0	1.0	-0.0	0.0	1.0
106_H-120	2.0	2.0	1.0	0.5	1.0
107_H-120	2.0	2.0	0.7219280948873623	0.31999999999999984	0.8
108_H-120	0.0	0.0	nan	nan	nan
109_H-120	2.0	2.0	1.0	0.5	1.0
10_H-120	0.0	0.0	nan	nan	nan
110_H-120	0.0	0.0	nan	nan	nan
111_H-120	3.0	2.0	1.0	0.5	0.0
112_H-120	1.0	1.0	-0.0	0.0	1.0
113_H-120	0.0	0.0	nan	nan	nan
114_H-120	1.0	1.0	-0.0	0.0	1.0
115_H-120	1.0	1.0	-0.0	0.0	1.0
116_H-120	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
117_H-120	4.0	4.0	2.0	0.75	1.0
118_H-120	0.0	0.0	nan	nan	nan
119_H-120	1.0	1.0	-0.0	0.0	1.0
11_H-120	3.0	2.0	1.0	0.5	0.0
120_H-120	2.0	2.0	1.0	0.5	1.0
121_H-120	4.333333333333333	4.0	1.9182958340544893	0.7222222222222222	0.6666666666666667
122_H-120	1.0	1.0	-0.0	0.0	1.0
123_H-120	0.0	0.0	nan	nan	nan
124_H-120	2.0	2.0	0.7219280948873623	0.31999999999999984	0.8
125_H-120	3.0	2.0	1.0	0.5	0.0
126_H-120	1.0	1.0	-0.0	0.0	1.0
127_H-120	1.0	1.0	-0.0	0.0	1.0
128_H-120	1.0	1.0	-0.0	0.0	1.0
129_H-120	1.0	1.0	-0.0	0.0	0.0
12_H-120	0.0	0.0	nan	nan	nan
130_H-120	3.0	3.0	1.556656707462823	0.653061224489796	1.0
131_H-120	3.0	3.0	1.584962500721156	0.6666666666666667	1.0
132_H-120	1.0	1.0	-0.0	0.0	1.0
133_H-120	1.0	1.0	-0.0	0.0	1.0
134_H-120	0.0	0.0	nan	nan	nan
135_H-120	1.0	1.0	-0.0	0.0	1.0
136_H-120	1.0	1.0	-0.0	0.0	1.0
137_H-120	2.0	2.0	0.8112781244591328	0.375	0.75
138_H-120	3.0	3.0	1.5219280948873626	0.6399999999999999	0.8
139_H-120	1.0	1.0	-0.0	0.0	1.0
13_H-120	0.0	0.0	nan	nan	nan
