	chao1	observed_otus	shannon	simpson	goods_coverage
1000_O-121	0.0	0.0	nan	nan	nan
100_O-121	0.0	0.0	nan	nan	nan
101_O-121	0.0	0.0	nan	nan	nan
102_O-121	0.0	0.0	nan	nan	nan
103_O-121	0.0	0.0	nan	nan	nan
104_O-121	0.0	0.0	nan	nan	nan
105_O-121	0.0	0.0	nan	nan	nan
106_O-121	0.0	0.0	nan	nan	nan
107_O-121	0.0	0.0	nan	nan	nan
108_O-121	0.0	0.0	nan	nan	nan
109_O-121	0.0	0.0	nan	nan	nan
10_O-121	0.0	0.0	nan	nan	nan
110_O-121	0.0	0.0	nan	nan	nan
111_O-121	0.0	0.0	nan	nan	nan
112_O-121	0.0	0.0	nan	nan	nan
113_O-121	1.0	1.0	-0.0	0.0	1.0
114_O-121	0.0	0.0	nan	nan	nan
115_O-121	0.0	0.0	nan	nan	nan
116_O-121	0.0	0.0	nan	nan	nan
117_O-121	0.0	0.0	nan	nan	nan
118_O-121	0.0	0.0	nan	nan	nan
119_O-121	0.0	0.0	nan	nan	nan
11_O-121	0.0	0.0	nan	nan	nan
120_O-121	0.0	0.0	nan	nan	nan
121_O-121	0.0	0.0	nan	nan	nan
122_O-121	0.0	0.0	nan	nan	nan
123_O-121	0.0	0.0	nan	nan	nan
124_O-121	0.0	0.0	nan	nan	nan
125_O-121	0.0	0.0	nan	nan	nan
126_O-121	0.0	0.0	nan	nan	nan
127_O-121	0.0	0.0	nan	nan	nan
128_O-121	0.0	0.0	nan	nan	nan
129_O-121	0.0	0.0	nan	nan	nan
12_O-121	0.0	0.0	nan	nan	nan
130_O-121	0.0	0.0	nan	nan	nan
131_O-121	0.0	0.0	nan	nan	nan
132_O-121	0.0	0.0	nan	nan	nan
133_O-121	0.0	0.0	nan	nan	nan
134_O-121	0.0	0.0	nan	nan	nan
135_O-121	0.0	0.0	nan	nan	nan
136_O-121	0.0	0.0	nan	nan	nan
137_O-121	0.0	0.0	nan	nan	nan
138_O-121	0.0	0.0	nan	nan	nan
139_O-121	0.0	0.0	nan	nan	nan
13_O-121	0.0	0.0	nan	nan	nan
140_O-121	0.0	0.0	nan	nan	nan
141_O-121	1.0	1.0	-0.0	0.0	1.0
142_O-121	0.0	0.0	nan	nan	nan
143_O-121	0.0	0.0	nan	nan	nan
144_O-121	0.0	0.0	nan	nan	nan
145_O-121	0.0	0.0	nan	nan	nan
146_O-121	0.0	0.0	nan	nan	nan
147_O-121	0.0	0.0	nan	nan	nan
148_O-121	0.0	0.0	nan	nan	nan
149_O-121	0.0	0.0	nan	nan	nan
14_O-121	1.0	1.0	-0.0	0.0	1.0
150_O-121	1.0	1.0	-0.0	0.0	1.0
151_O-121	0.0	0.0	nan	nan	nan
152_O-121	0.0	0.0	nan	nan	nan
153_O-121	0.0	0.0	nan	nan	nan
154_O-121	0.0	0.0	nan	nan	nan
155_O-121	0.0	0.0	nan	nan	nan
156_O-121	0.0	0.0	nan	nan	nan
157_O-121	0.0	0.0	nan	nan	nan
158_O-121	0.0	0.0	nan	nan	nan
159_O-121	0.0	0.0	nan	nan	nan
15_O-121	0.0	0.0	nan	nan	nan
160_O-121	0.0	0.0	nan	nan	nan
161_O-121	0.0	0.0	nan	nan	nan
162_O-121	0.0	0.0	nan	nan	nan
163_O-121	0.0	0.0	nan	nan	nan
164_O-121	0.0	0.0	nan	nan	nan
165_O-121	0.0	0.0	nan	nan	nan
166_O-121	0.0	0.0	nan	nan	nan
167_O-121	0.0	0.0	nan	nan	nan
168_O-121	1.0	1.0	-0.0	0.0	1.0
169_O-121	0.0	0.0	nan	nan	nan
16_O-121	0.0	0.0	nan	nan	nan
170_O-121	0.0	0.0	nan	nan	nan
171_O-121	0.0	0.0	nan	nan	nan
172_O-121	0.0	0.0	nan	nan	nan
173_O-121	0.0	0.0	nan	nan	nan
174_O-121	0.0	0.0	nan	nan	nan
175_O-121	0.0	0.0	nan	nan	nan
176_O-121	0.0	0.0	nan	nan	nan
177_O-121	0.0	0.0	nan	nan	nan
178_O-121	0.0	0.0	nan	nan	nan
179_O-121	0.0	0.0	nan	nan	nan
17_O-121	0.0	0.0	nan	nan	nan
180_O-121	0.0	0.0	nan	nan	nan
181_O-121	0.0	0.0	nan	nan	nan
182_O-121	0.0	0.0	nan	nan	nan
183_O-121	0.0	0.0	nan	nan	nan
184_O-121	0.0	0.0	nan	nan	nan
185_O-121	0.0	0.0	nan	nan	nan
186_O-121	0.0	0.0	nan	nan	nan
187_O-121	0.0	0.0	nan	nan	nan
188_O-121	0.0	0.0	nan	nan	nan
189_O-121	0.0	0.0	nan	nan	nan
18_O-121	0.0	0.0	nan	nan	nan
190_O-121	0.0	0.0	nan	nan	nan
191_O-121	0.0	0.0	nan	nan	nan
192_O-121	0.0	0.0	nan	nan	nan
193_O-121	0.0	0.0	nan	nan	nan
194_O-121	0.0	0.0	nan	nan	nan
195_O-121	0.0	0.0	nan	nan	nan
196_O-121	0.0	0.0	nan	nan	nan
197_O-121	0.0	0.0	nan	nan	nan
198_O-121	0.0	0.0	nan	nan	nan
199_O-121	0.0	0.0	nan	nan	nan
19_O-121	0.0	0.0	nan	nan	nan
1_O-121	0.0	0.0	nan	nan	nan
200_O-121	1.0	1.0	-0.0	0.0	1.0
201_O-121	0.0	0.0	nan	nan	nan
202_O-121	0.0	0.0	nan	nan	nan
203_O-121	0.0	0.0	nan	nan	nan
204_O-121	0.0	0.0	nan	nan	nan
205_O-121	0.0	0.0	nan	nan	nan
206_O-121	0.0	0.0	nan	nan	nan
207_O-121	0.0	0.0	nan	nan	nan
208_O-121	0.0	0.0	nan	nan	nan
209_O-121	0.0	0.0	nan	nan	nan
20_O-121	0.0	0.0	nan	nan	nan
210_O-121	0.0	0.0	nan	nan	nan
211_O-121	0.0	0.0	nan	nan	nan
212_O-121	0.0	0.0	nan	nan	nan
213_O-121	0.0	0.0	nan	nan	nan
214_O-121	0.0	0.0	nan	nan	nan
215_O-121	0.0	0.0	nan	nan	nan
216_O-121	0.0	0.0	nan	nan	nan
217_O-121	0.0	0.0	nan	nan	nan
218_O-121	0.0	0.0	nan	nan	nan
219_O-121	0.0	0.0	nan	nan	nan
21_O-121	0.0	0.0	nan	nan	nan
220_O-121	0.0	0.0	nan	nan	nan
221_O-121	1.0	1.0	-0.0	0.0	1.0
222_O-121	0.0	0.0	nan	nan	nan
223_O-121	0.0	0.0	nan	nan	nan
224_O-121	0.0	0.0	nan	nan	nan
225_O-121	0.0	0.0	nan	nan	nan
226_O-121	0.0	0.0	nan	nan	nan
227_O-121	0.0	0.0	nan	nan	nan
228_O-121	0.0	0.0	nan	nan	nan
229_O-121	0.0	0.0	nan	nan	nan
22_O-121	0.0	0.0	nan	nan	nan
230_O-121	0.0	0.0	nan	nan	nan
231_O-121	0.0	0.0	nan	nan	nan
232_O-121	0.0	0.0	nan	nan	nan
233_O-121	0.0	0.0	nan	nan	nan
234_O-121	0.0	0.0	nan	nan	nan
235_O-121	0.0	0.0	nan	nan	nan
236_O-121	0.0	0.0	nan	nan	nan
237_O-121	0.0	0.0	nan	nan	nan
238_O-121	0.0	0.0	nan	nan	nan
239_O-121	0.0	0.0	nan	nan	nan
23_O-121	0.0	0.0	nan	nan	nan
240_O-121	0.0	0.0	nan	nan	nan
241_O-121	0.0	0.0	nan	nan	nan
242_O-121	0.0	0.0	nan	nan	nan
243_O-121	0.0	0.0	nan	nan	nan
244_O-121	0.0	0.0	nan	nan	nan
245_O-121	0.0	0.0	nan	nan	nan
246_O-121	0.0	0.0	nan	nan	nan
247_O-121	0.0	0.0	nan	nan	nan
248_O-121	0.0	0.0	nan	nan	nan
249_O-121	0.0	0.0	nan	nan	nan
24_O-121	0.0	0.0	nan	nan	nan
250_O-121	0.0	0.0	nan	nan	nan
251_O-121	0.0	0.0	nan	nan	nan
252_O-121	0.0	0.0	nan	nan	nan
253_O-121	0.0	0.0	nan	nan	nan
254_O-121	0.0	0.0	nan	nan	nan
255_O-121	1.0	1.0	-0.0	0.0	1.0
256_O-121	0.0	0.0	nan	nan	nan
257_O-121	0.0	0.0	nan	nan	nan
258_O-121	0.0	0.0	nan	nan	nan
259_O-121	0.0	0.0	nan	nan	nan
25_O-121	0.0	0.0	nan	nan	nan
260_O-121	0.0	0.0	nan	nan	nan
261_O-121	0.0	0.0	nan	nan	nan
262_O-121	0.0	0.0	nan	nan	nan
263_O-121	0.0	0.0	nan	nan	nan
264_O-121	0.0	0.0	nan	nan	nan
265_O-121	0.0	0.0	nan	nan	nan
266_O-121	0.0	0.0	nan	nan	nan
267_O-121	0.0	0.0	nan	nan	nan
268_O-121	1.0	1.0	-0.0	0.0	1.0
269_O-121	0.0	0.0	nan	nan	nan
26_O-121	0.0	0.0	nan	nan	nan
270_O-121	0.0	0.0	nan	nan	nan
271_O-121	0.0	0.0	nan	nan	nan
272_O-121	0.0	0.0	nan	nan	nan
273_O-121	0.0	0.0	nan	nan	nan
274_O-121	0.0	0.0	nan	nan	nan
275_O-121	0.0	0.0	nan	nan	nan
276_O-121	0.0	0.0	nan	nan	nan
277_O-121	0.0	0.0	nan	nan	nan
278_O-121	0.0	0.0	nan	nan	nan
279_O-121	0.0	0.0	nan	nan	nan
27_O-121	0.0	0.0	nan	nan	nan
280_O-121	0.0	0.0	nan	nan	nan
281_O-121	0.0	0.0	nan	nan	nan
282_O-121	0.0	0.0	nan	nan	nan
283_O-121	0.0	0.0	nan	nan	nan
284_O-121	0.0	0.0	nan	nan	nan
285_O-121	0.0	0.0	nan	nan	nan
286_O-121	0.0	0.0	nan	nan	nan
287_O-121	0.0	0.0	nan	nan	nan
288_O-121	0.0	0.0	nan	nan	nan
289_O-121	0.0	0.0	nan	nan	nan
28_O-121	0.0	0.0	nan	nan	nan
290_O-121	0.0	0.0	nan	nan	nan
291_O-121	0.0	0.0	nan	nan	nan
292_O-121	0.0	0.0	nan	nan	nan
293_O-121	0.0	0.0	nan	nan	nan
294_O-121	0.0	0.0	nan	nan	nan
295_O-121	0.0	0.0	nan	nan	nan
296_O-121	0.0	0.0	nan	nan	nan
297_O-121	0.0	0.0	nan	nan	nan
298_O-121	0.0	0.0	nan	nan	nan
299_O-121	1.0	1.0	-0.0	0.0	1.0
29_O-121	0.0	0.0	nan	nan	nan
2_O-121	0.0	0.0	nan	nan	nan
300_O-121	0.0	0.0	nan	nan	nan
301_O-121	0.0	0.0	nan	nan	nan
302_O-121	0.0	0.0	nan	nan	nan
303_O-121	0.0	0.0	nan	nan	nan
304_O-121	0.0	0.0	nan	nan	nan
305_O-121	0.0	0.0	nan	nan	nan
306_O-121	0.0	0.0	nan	nan	nan
307_O-121	0.0	0.0	nan	nan	nan
308_O-121	0.0	0.0	nan	nan	nan
309_O-121	0.0	0.0	nan	nan	nan
30_O-121	0.0	0.0	nan	nan	nan
310_O-121	0.0	0.0	nan	nan	nan
311_O-121	0.0	0.0	nan	nan	nan
312_O-121	0.0	0.0	nan	nan	nan
313_O-121	0.0	0.0	nan	nan	nan
314_O-121	0.0	0.0	nan	nan	nan
315_O-121	0.0	0.0	nan	nan	nan
316_O-121	0.0	0.0	nan	nan	nan
317_O-121	0.0	0.0	nan	nan	nan
318_O-121	0.0	0.0	nan	nan	nan
319_O-121	0.0	0.0	nan	nan	nan
31_O-121	0.0	0.0	nan	nan	nan
320_O-121	0.0	0.0	nan	nan	nan
321_O-121	1.0	1.0	-0.0	0.0	1.0
322_O-121	0.0	0.0	nan	nan	nan
323_O-121	0.0	0.0	nan	nan	nan
324_O-121	0.0	0.0	nan	nan	nan
325_O-121	0.0	0.0	nan	nan	nan
326_O-121	0.0	0.0	nan	nan	nan
327_O-121	0.0	0.0	nan	nan	nan
328_O-121	0.0	0.0	nan	nan	nan
329_O-121	0.0	0.0	nan	nan	nan
32_O-121	0.0	0.0	nan	nan	nan
330_O-121	0.0	0.0	nan	nan	nan
331_O-121	0.0	0.0	nan	nan	nan
332_O-121	0.0	0.0	nan	nan	nan
333_O-121	0.0	0.0	nan	nan	nan
334_O-121	0.0	0.0	nan	nan	nan
335_O-121	0.0	0.0	nan	nan	nan
336_O-121	0.0	0.0	nan	nan	nan
337_O-121	0.0	0.0	nan	nan	nan
338_O-121	0.0	0.0	nan	nan	nan
339_O-121	0.0	0.0	nan	nan	nan
33_O-121	0.0	0.0	nan	nan	nan
340_O-121	0.0	0.0	nan	nan	nan
341_O-121	0.0	0.0	nan	nan	nan
342_O-121	0.0	0.0	nan	nan	nan
343_O-121	0.0	0.0	nan	nan	nan
344_O-121	0.0	0.0	nan	nan	nan
345_O-121	0.0	0.0	nan	nan	nan
346_O-121	0.0	0.0	nan	nan	nan
347_O-121	0.0	0.0	nan	nan	nan
348_O-121	0.0	0.0	nan	nan	nan
349_O-121	0.0	0.0	nan	nan	nan
34_O-121	0.0	0.0	nan	nan	nan
350_O-121	0.0	0.0	nan	nan	nan
351_O-121	0.0	0.0	nan	nan	nan
352_O-121	0.0	0.0	nan	nan	nan
353_O-121	0.0	0.0	nan	nan	nan
354_O-121	0.0	0.0	nan	nan	nan
355_O-121	0.0	0.0	nan	nan	nan
356_O-121	0.0	0.0	nan	nan	nan
357_O-121	0.0	0.0	nan	nan	nan
358_O-121	0.0	0.0	nan	nan	nan
359_O-121	0.0	0.0	nan	nan	nan
35_O-121	0.0	0.0	nan	nan	nan
360_O-121	0.0	0.0	nan	nan	nan
361_O-121	0.0	0.0	nan	nan	nan
362_O-121	0.0	0.0	nan	nan	nan
363_O-121	1.0	1.0	-0.0	0.0	1.0
364_O-121	0.0	0.0	nan	nan	nan
365_O-121	0.0	0.0	nan	nan	nan
366_O-121	0.0	0.0	nan	nan	nan
367_O-121	0.0	0.0	nan	nan	nan
368_O-121	0.0	0.0	nan	nan	nan
369_O-121	0.0	0.0	nan	nan	nan
36_O-121	0.0	0.0	nan	nan	nan
370_O-121	0.0	0.0	nan	nan	nan
371_O-121	1.0	1.0	-0.0	0.0	1.0
372_O-121	0.0	0.0	nan	nan	nan
373_O-121	0.0	0.0	nan	nan	nan
374_O-121	0.0	0.0	nan	nan	nan
375_O-121	0.0	0.0	nan	nan	nan
376_O-121	0.0	0.0	nan	nan	nan
