	chao1	observed_otus	shannon	simpson	goods_coverage
1000_OMC-126	1.0	1.0	-0.0	0.0	0.0
100_OMC-126	0.0	0.0	nan	nan	nan
101_OMC-126	0.0	0.0	nan	nan	nan
102_OMC-126	1.0	1.0	-0.0	0.0	0.0
103_OMC-126	0.0	0.0	nan	nan	nan
104_OMC-126	0.0	0.0	nan	nan	nan
105_OMC-126	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
106_OMC-126	1.0	1.0	-0.0	0.0	0.0
107_OMC-126	1.0	1.0	-0.0	0.0	0.0
108_OMC-126	1.0	1.0	-0.0	0.0	1.0
109_OMC-126	3.0	2.0	1.0	0.5	0.0
10_OMC-126	1.0	1.0	-0.0	0.0	0.0
110_OMC-126	1.0	1.0	-0.0	0.0	0.0
111_OMC-126	0.0	0.0	nan	nan	nan
112_OMC-126	0.0	0.0	nan	nan	nan
113_OMC-126	0.0	0.0	nan	nan	nan
114_OMC-126	0.0	0.0	nan	nan	nan
115_OMC-126	0.0	0.0	nan	nan	nan
116_OMC-126	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
117_OMC-126	0.0	0.0	nan	nan	nan
118_OMC-126	1.0	1.0	-0.0	0.0	1.0
119_OMC-126	1.0	1.0	-0.0	0.0	1.0
11_OMC-126	1.0	1.0	-0.0	0.0	1.0
120_OMC-126	0.0	0.0	nan	nan	nan
121_OMC-126	0.0	0.0	nan	nan	nan
122_OMC-126	0.0	0.0	nan	nan	nan
123_OMC-126	0.0	0.0	nan	nan	nan
124_OMC-126	0.0	0.0	nan	nan	nan
125_OMC-126	0.0	0.0	nan	nan	nan
126_OMC-126	0.0	0.0	nan	nan	nan
127_OMC-126	0.0	0.0	nan	nan	nan
128_OMC-126	1.0	1.0	-0.0	0.0	0.0
129_OMC-126	0.0	0.0	nan	nan	nan
12_OMC-126	0.0	0.0	nan	nan	nan
130_OMC-126	0.0	0.0	nan	nan	nan
131_OMC-126	0.0	0.0	nan	nan	nan
132_OMC-126	0.0	0.0	nan	nan	nan
133_OMC-126	0.0	0.0	nan	nan	nan
134_OMC-126	0.0	0.0	nan	nan	nan
135_OMC-126	0.0	0.0	nan	nan	nan
136_OMC-126	0.0	0.0	nan	nan	nan
137_OMC-126	0.0	0.0	nan	nan	nan
138_OMC-126	0.0	0.0	nan	nan	nan
139_OMC-126	0.0	0.0	nan	nan	nan
13_OMC-126	0.0	0.0	nan	nan	nan
140_OMC-126	0.0	0.0	nan	nan	nan
141_OMC-126	0.0	0.0	nan	nan	nan
142_OMC-126	0.0	0.0	nan	nan	nan
143_OMC-126	0.0	0.0	nan	nan	nan
144_OMC-126	1.0	1.0	-0.0	0.0	1.0
145_OMC-126	0.0	0.0	nan	nan	nan
146_OMC-126	1.0	1.0	-0.0	0.0	0.0
147_OMC-126	0.0	0.0	nan	nan	nan
148_OMC-126	1.0	1.0	-0.0	0.0	0.0
149_OMC-126	0.0	0.0	nan	nan	nan
14_OMC-126	0.0	0.0	nan	nan	nan
150_OMC-126	0.0	0.0	nan	nan	nan
151_OMC-126	0.0	0.0	nan	nan	nan
152_OMC-126	0.0	0.0	nan	nan	nan
153_OMC-126	0.0	0.0	nan	nan	nan
154_OMC-126	0.0	0.0	nan	nan	nan
155_OMC-126	1.0	1.0	-0.0	0.0	1.0
156_OMC-126	1.0	1.0	-0.0	0.0	0.0
157_OMC-126	0.0	0.0	nan	nan	nan
158_OMC-126	0.0	0.0	nan	nan	nan
159_OMC-126	0.0	0.0	nan	nan	nan
15_OMC-126	0.0	0.0	nan	nan	nan
160_OMC-126	1.0	1.0	-0.0	0.0	0.0
161_OMC-126	1.0	1.0	-0.0	0.0	1.0
162_OMC-126	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
163_OMC-126	0.0	0.0	nan	nan	nan
164_OMC-126	0.0	0.0	nan	nan	nan
165_OMC-126	0.0	0.0	nan	nan	nan
166_OMC-126	0.0	0.0	nan	nan	nan
167_OMC-126	0.0	0.0	nan	nan	nan
168_OMC-126	0.0	0.0	nan	nan	nan
169_OMC-126	0.0	0.0	nan	nan	nan
16_OMC-126	0.0	0.0	nan	nan	nan
170_OMC-126	1.0	1.0	-0.0	0.0	0.0
171_OMC-126	1.0	1.0	-0.0	0.0	1.0
172_OMC-126	0.0	0.0	nan	nan	nan
173_OMC-126	1.0	1.0	-0.0	0.0	1.0
174_OMC-126	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
175_OMC-126	1.0	1.0	-0.0	0.0	1.0
176_OMC-126	0.0	0.0	nan	nan	nan
177_OMC-126	0.0	0.0	nan	nan	nan
178_OMC-126	1.0	1.0	-0.0	0.0	1.0
179_OMC-126	0.0	0.0	nan	nan	nan
17_OMC-126	1.0	1.0	-0.0	0.0	1.0
180_OMC-126	3.0	2.0	1.0	0.5	0.0
181_OMC-126	0.0	0.0	nan	nan	nan
182_OMC-126	1.0	1.0	-0.0	0.0	1.0
183_OMC-126	0.0	0.0	nan	nan	nan
184_OMC-126	0.0	0.0	nan	nan	nan
185_OMC-126	0.0	0.0	nan	nan	nan
186_OMC-126	0.0	0.0	nan	nan	nan
187_OMC-126	0.0	0.0	nan	nan	nan
188_OMC-126	1.0	1.0	-0.0	0.0	1.0
189_OMC-126	0.0	0.0	nan	nan	nan
18_OMC-126	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
190_OMC-126	0.0	0.0	nan	nan	nan
191_OMC-126	0.0	0.0	nan	nan	nan
192_OMC-126	0.0	0.0	nan	nan	nan
193_OMC-126	1.0	1.0	-0.0	0.0	0.0
194_OMC-126	1.0	1.0	-0.0	0.0	0.0
195_OMC-126	0.0	0.0	nan	nan	nan
196_OMC-126	1.0	1.0	-0.0	0.0	1.0
197_OMC-126	0.0	0.0	nan	nan	nan
198_OMC-126	0.0	0.0	nan	nan	nan
199_OMC-126	0.0	0.0	nan	nan	nan
19_OMC-126	1.0	1.0	-0.0	0.0	0.0
1_OMC-126	0.0	0.0	nan	nan	nan
200_OMC-126	0.0	0.0	nan	nan	nan
201_OMC-126	0.0	0.0	nan	nan	nan
202_OMC-126	0.0	0.0	nan	nan	nan
203_OMC-126	0.0	0.0	nan	nan	nan
204_OMC-126	0.0	0.0	nan	nan	nan
205_OMC-126	0.0	0.0	nan	nan	nan
206_OMC-126	1.0	1.0	-0.0	0.0	0.0
207_OMC-126	1.0	1.0	-0.0	0.0	0.0
208_OMC-126	0.0	0.0	nan	nan	nan
209_OMC-126	0.0	0.0	nan	nan	nan
20_OMC-126	0.0	0.0	nan	nan	nan
210_OMC-126	1.0	1.0	-0.0	0.0	0.0
211_OMC-126	0.0	0.0	nan	nan	nan
212_OMC-126	0.0	0.0	nan	nan	nan
213_OMC-126	1.0	1.0	-0.0	0.0	0.0
214_OMC-126	1.0	1.0	-0.0	0.0	0.0
215_OMC-126	0.0	0.0	nan	nan	nan
216_OMC-126	0.0	0.0	nan	nan	nan
217_OMC-126	0.0	0.0	nan	nan	nan
218_OMC-126	1.0	1.0	-0.0	0.0	0.0
219_OMC-126	0.0	0.0	nan	nan	nan
21_OMC-126	0.0	0.0	nan	nan	nan
220_OMC-126	0.0	0.0	nan	nan	nan
221_OMC-126	0.0	0.0	nan	nan	nan
222_OMC-126	1.0	1.0	-0.0	0.0	0.0
223_OMC-126	0.0	0.0	nan	nan	nan
224_OMC-126	0.0	0.0	nan	nan	nan
225_OMC-126	1.0	1.0	-0.0	0.0	0.0
226_OMC-126	0.0	0.0	nan	nan	nan
227_OMC-126	0.0	0.0	nan	nan	nan
228_OMC-126	0.0	0.0	nan	nan	nan
229_OMC-126	1.0	1.0	-0.0	0.0	1.0
22_OMC-126	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
230_OMC-126	0.0	0.0	nan	nan	nan
231_OMC-126	0.0	0.0	nan	nan	nan
232_OMC-126	0.0	0.0	nan	nan	nan
233_OMC-126	3.0	2.0	1.0	0.5	0.0
234_OMC-126	0.0	0.0	nan	nan	nan
235_OMC-126	0.0	0.0	nan	nan	nan
236_OMC-126	0.0	0.0	nan	nan	nan
237_OMC-126	0.0	0.0	nan	nan	nan
238_OMC-126	0.0	0.0	nan	nan	nan
239_OMC-126	1.0	1.0	-0.0	0.0	1.0
23_OMC-126	0.0	0.0	nan	nan	nan
240_OMC-126	1.0	1.0	-0.0	0.0	0.0
241_OMC-126	1.0	1.0	-0.0	0.0	0.0
242_OMC-126	1.0	1.0	-0.0	0.0	0.0
243_OMC-126	0.0	0.0	nan	nan	nan
244_OMC-126	1.0	1.0	-0.0	0.0	0.0
245_OMC-126	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
246_OMC-126	0.0	0.0	nan	nan	nan
247_OMC-126	0.0	0.0	nan	nan	nan
248_OMC-126	1.0	1.0	-0.0	0.0	1.0
249_OMC-126	0.0	0.0	nan	nan	nan
24_OMC-126	0.0	0.0	nan	nan	nan
250_OMC-126	0.0	0.0	nan	nan	nan
251_OMC-126	1.0	1.0	-0.0	0.0	0.0
252_OMC-126	1.0	1.0	-0.0	0.0	0.0
253_OMC-126	0.0	0.0	nan	nan	nan
254_OMC-126	0.0	0.0	nan	nan	nan
255_OMC-126	0.0	0.0	nan	nan	nan
256_OMC-126	0.0	0.0	nan	nan	nan
257_OMC-126	0.0	0.0	nan	nan	nan
258_OMC-126	0.0	0.0	nan	nan	nan
259_OMC-126	0.0	0.0	nan	nan	nan
