	chao1	observed_otus	shannon	simpson	goods_coverage
1000_O-122	9.0	6.0	1.6071740636409333	0.6678770919067216	0.9977777777777778
100_O-122	5.0	5.0	1.6082951133354566	0.6676451448619285	1.0
101_O-122	4.0	4.0	1.5878482452546345	0.66513553736155	0.9992937853107344
102_O-122	5.0	5.0	1.5943662084373313	0.6636769771878213	0.9993552546744036
103_O-122	4.0	4.0	1.5903308706058041	0.6663423765359168	0.9993206521739131
104_O-122	9.0	6.0	1.6012189285857215	0.665905030205606	0.9979919678714859
105_O-122	6.0	5.0	1.5987067767976932	0.6674402500080707	0.9986513823331086
106_O-122	3.0	3.0	1.5795772283707719	0.6641760413674231	1.0
107_O-122	4.0	4.0	1.6002456638167541	0.6665186726789224	1.0
108_O-122	6.0	5.0	1.5897945722438815	0.6632825609645071	0.9986403806934059
109_O-122	6.0	6.0	1.6097235515767139	0.6650248096383814	0.9992942836979535
10_O-122	5.0	5.0	1.5993122975562737	0.6656978825083517	0.9993373094764745
110_O-122	4.0	4.0	1.5848245346188101	0.6638808547615935	0.9993215739484396
111_O-122	4.0	4.0	1.6021032596205962	0.6674541110565149	1.0
112_O-122	4.0	4.0	1.5882690431145758	0.665302132995027	0.9992852037169406
113_O-122	6.5	6.0	1.602304550790844	0.6640206221013487	0.9986082115518441
114_O-122	5.0	5.0	1.595418025932373	0.6635388746603654	0.9992952783650458
115_O-122	5.0	5.0	1.5991816467920057	0.6656479325120137	0.9993368700265252
116_O-122	6.0	5.0	1.5922251687158588	0.6643060267270102	0.9986244841815681
117_O-122	5.0	5.0	1.6027789670133283	0.6670761900662661	0.9993160054719562
118_O-122	4.0	4.0	1.575394950005232	0.6593445178340762	0.9992967651195499
119_O-122	4.0	4.0	1.5982590853463263	0.6655587184928315	1.0
11_O-122	5.0	5.0	1.5992327850991144	0.6651096717017034	0.9992779783393502
120_O-122	7.5	7.0	1.6269422555186759	0.6682774250341817	0.9986139986139986
121_O-122	5.0	5.0	1.603080994471074	0.6673410947897511	0.999330207635633
122_O-122	4.0	4.0	1.6058442071533816	0.6672017274423281	1.0
123_O-122	6.0	5.0	1.5924837744438352	0.6643946121481039	0.9985805535841022
124_O-122	5.0	5.0	1.6000720568832598	0.6659224532627993	0.9993297587131368
125_O-122	4.0	4.0	1.5849380185771111	0.663947889559324	0.9993315508021391
126_O-122	5.0	5.0	1.6023864401723147	0.6665942788215121	0.9992826398852224
127_O-122	5.0	5.0	1.6055094938070447	0.6664259159724089	0.9993169398907104
128_O-122	4.0	4.0	1.587204602100435	0.6648632810095414	0.9992982456140351
129_O-122	4.0	4.0	1.6054324789193033	0.6669610262303949	1.0
12_O-122	3.0	3.0	1.5828953666852152	0.6657141998250119	1.0
130_O-122	3.0	3.0	1.5796148498278788	0.6642456249650239	1.0
131_O-122	6.0	5.0	1.596722164142028	0.6661856671843467	0.9985590778097982
132_O-122	4.0	4.0	1.5974284711507263	0.6674390585999618	1.0
133_O-122	9.0	6.0	1.603809938033862	0.6668114229119798	0.997913769123783
134_O-122	4.0	4.0	1.584828105774297	0.6638710528554145	0.9993412384716732
135_O-122	4.0	4.0	1.5915789994326832	0.6645726629125098	1.0
136_O-122	4.0	4.0	1.5894481163541774	0.6658579785433945	0.9993011879804332
137_O-122	4.0	4.0	1.5830711946407994	0.6630403454032315	0.9993045897079277
138_O-122	5.0	5.0	1.59606735922936	0.664209912041507	0.9993485342019544
139_O-122	9.0	6.0	1.602546219538264	0.6658862285577386	0.997808619430241
13_O-122	5.0	5.0	1.5978501203550142	0.6642941661587006	0.999251497005988
140_O-122	6.0	5.0	1.5892870027533077	0.663350105393134	0.9987029831387808
141_O-122	4.0	4.0	1.5946954448380115	0.6661751138275436	1.0
142_O-122	4.0	4.0	1.589257060395173	0.6635495432998034	1.0
143_O-122	5.0	5.0	1.6042070386864913	0.6662827811138272	0.9993556701030928
144_O-122	5.0	5.0	1.5940579044506407	0.6629352644511594	0.9992862241256245
145_O-122	5.0	5.0	1.5978212585539509	0.6650801500068693	0.9993416721527321
146_O-122	5.0	5.0	1.59517684059997	0.6636958294748043	0.9993215739484396
147_O-122	4.0	4.0	1.5855365716814072	0.6640418713088816	0.9992810927390366
148_O-122	4.0	4.0	1.5949799785642838	0.6640053566512024	1.0
149_O-122	3.0	3.0	1.5706153051053815	0.6601795144529332	1.0
14_O-122	4.0	4.0	1.5900353316003444	0.6661025688353169	0.9992917847025495
