	chao1	observed_otus	shannon	simpson	goods_coverage
1000_H-161	2.0	2.0	0.9709505944546688	0.48	1.0
100_H-161	1.0	1.0	-0.0	0.0	0.0
101_H-161	0.0	0.0	nan	nan	nan
102_H-161	1.0	1.0	-0.0	0.0	1.0
103_H-161	0.0	0.0	nan	nan	nan
104_H-161	1.0	1.0	-0.0	0.0	1.0
105_H-161	1.0	1.0	-0.0	0.0	0.0
106_H-161	0.0	0.0	nan	nan	nan
107_H-161	1.0	1.0	-0.0	0.0	0.0
108_H-161	0.0	0.0	nan	nan	nan
109_H-161	1.0	1.0	-0.0	0.0	0.0
10_H-161	0.0	0.0	nan	nan	nan
110_H-161	1.0	1.0	-0.0	0.0	1.0
111_H-161	1.0	1.0	-0.0	0.0	1.0
112_H-161	0.0	0.0	nan	nan	nan
113_H-161	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
114_H-161	1.0	1.0	-0.0	0.0	1.0
115_H-161	0.0	0.0	nan	nan	nan
116_H-161	1.0	1.0	-0.0	0.0	1.0
117_H-161	2.0	2.0	1.0	0.5	1.0
118_H-161	1.0	1.0	-0.0	0.0	1.0
119_H-161	1.0	1.0	-0.0	0.0	1.0
11_H-161	0.0	0.0	nan	nan	nan
120_H-161	1.0	1.0	-0.0	0.0	1.0
121_H-161	0.0	0.0	nan	nan	nan
122_H-161	1.0	1.0	-0.0	0.0	1.0
123_H-161	0.0	0.0	nan	nan	nan
124_H-161	0.0	0.0	nan	nan	nan
125_H-161	0.0	0.0	nan	nan	nan
126_H-161	1.0	1.0	-0.0	0.0	0.0
127_H-161	1.0	1.0	-0.0	0.0	0.0
128_H-161	1.0	1.0	-0.0	0.0	1.0
129_H-161	1.0	1.0	-0.0	0.0	1.0
12_H-161	1.0	1.0	-0.0	0.0	0.0
130_H-161	1.0	1.0	-0.0	0.0	1.0
131_H-161	0.0	0.0	nan	nan	nan
132_H-161	1.0	1.0	-0.0	0.0	1.0
133_H-161	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
134_H-161	1.0	1.0	-0.0	0.0	1.0
135_H-161	0.0	0.0	nan	nan	nan
136_H-161	1.0	1.0	-0.0	0.0	1.0
137_H-161	1.0	1.0	-0.0	0.0	1.0
138_H-161	1.0	1.0	-0.0	0.0	0.0
139_H-161	1.0	1.0	-0.0	0.0	0.0
13_H-161	0.0	0.0	nan	nan	nan
140_H-161	0.0	0.0	nan	nan	nan
141_H-161	1.0	1.0	-0.0	0.0	1.0
142_H-161	1.0	1.0	-0.0	0.0	1.0
143_H-161	0.0	0.0	nan	nan	nan
144_H-161	1.0	1.0	-0.0	0.0	1.0
145_H-161	1.0	1.0	-0.0	0.0	0.0
146_H-161	1.0	1.0	-0.0	0.0	1.0
147_H-161	1.0	1.0	-0.0	0.0	0.0
148_H-161	1.0	1.0	-0.0	0.0	1.0
149_H-161	1.0	1.0	-0.0	0.0	0.0
14_H-161	2.0	2.0	0.9182958340544894	0.4444444444444444	0.6666666666666667
150_H-161	1.0	1.0	-0.0	0.0	1.0
151_H-161	1.0	1.0	-0.0	0.0	0.0
152_H-161	1.0	1.0	-0.0	0.0	1.0
153_H-161	1.0	1.0	-0.0	0.0	1.0
154_H-161	1.0	1.0	-0.0	0.0	0.0
155_H-161	1.0	1.0	-0.0	0.0	1.0
156_H-161	0.0	0.0	nan	nan	nan
157_H-161	0.0	0.0	nan	nan	nan
158_H-161	1.0	1.0	-0.0	0.0	0.0
159_H-161	1.0	1.0	-0.0	0.0	1.0
15_H-161	1.0	1.0	-0.0	0.0	1.0
160_H-161	1.0	1.0	-0.0	0.0	1.0
161_H-161	0.0	0.0	nan	nan	nan
162_H-161	1.0	1.0	-0.0	0.0	1.0
163_H-161	1.0	1.0	-0.0	0.0	0.0
164_H-161	1.0	1.0	-0.0	0.0	1.0
165_H-161	0.0	0.0	nan	nan	nan
166_H-161	1.0	1.0	-0.0	0.0	1.0
167_H-161	0.0	0.0	nan	nan	nan
168_H-161	0.0	0.0	nan	nan	nan
169_H-161	0.0	0.0	nan	nan	nan
16_H-161	1.0	1.0	-0.0	0.0	1.0
170_H-161	1.0	1.0	-0.0	0.0	0.0
171_H-161	0.0	0.0	nan	nan	nan
172_H-161	0.0	0.0	nan	nan	nan
173_H-161	1.0	1.0	-0.0	0.0	1.0
174_H-161	0.0	0.0	nan	nan	nan
175_H-161	1.0	1.0	-0.0	0.0	1.0
176_H-161	1.0	1.0	-0.0	0.0	1.0
177_H-161	0.0	0.0	nan	nan	nan
178_H-161	1.0	1.0	-0.0	0.0	1.0
179_H-161	1.0	1.0	-0.0	0.0	0.0
17_H-161	0.0	0.0	nan	nan	nan
180_H-161	0.0	0.0	nan	nan	nan
181_H-161	0.0	0.0	nan	nan	nan
182_H-161	1.0	1.0	-0.0	0.0	1.0
183_H-161	0.0	0.0	nan	nan	nan
184_H-161	0.0	0.0	nan	nan	nan
185_H-161	1.0	1.0	-0.0	0.0	1.0
186_H-161	1.0	1.0	-0.0	0.0	1.0
187_H-161	2.0	2.0	1.0	0.5	1.0
188_H-161	1.0	1.0	-0.0	0.0	1.0
189_H-161	1.0	1.0	-0.0	0.0	1.0
18_H-161	0.0	0.0	nan	nan	nan
190_H-161	1.0	1.0	-0.0	0.0	1.0
191_H-161	1.0	1.0	-0.0	0.0	0.0
192_H-161	1.0	1.0	-0.0	0.0	1.0
193_H-161	0.0	0.0	nan	nan	nan
194_H-161	1.0	1.0	-0.0	0.0	1.0
195_H-161	1.0	1.0	-0.0	0.0	0.0
196_H-161	2.0	2.0	0.9182958340544894	0.4444444444444444	1.0
197_H-161	0.0	0.0	nan	nan	nan
198_H-161	1.0	1.0	-0.0	0.0	1.0
199_H-161	1.0	1.0	-0.0	0.0	1.0
19_H-161	1.0	1.0	-0.0	0.0	1.0
1_H-161	1.0	1.0	-0.0	0.0	0.0
200_H-161	0.0	0.0	nan	nan	nan
201_H-161	1.0	1.0	-0.0	0.0	0.0
202_H-161	1.0	1.0	-0.0	0.0	0.0
203_H-161	0.0	0.0	nan	nan	nan
