# Constructed from biom file
#OTU ID	288	197	165	087	258	124	024	064	147	146	074	039	153	152	161	446	445	434	164	169	090	015	420	314	418	010	193
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.0014543413364631439	0.004292853786681474	0.0007900038183517887	0.001215761253584937	0.006667373330506678	0.0003828878580369634	0.00010554089709762533	0.005496701978812712	0.0006966434452184928	0.00398398317424365	0.0011790907899908293	0.003908179829204602	0.0007850901146914254	0.000867499741815553	2.131650750341064e-05	0.019596050719190097	0.00546040042936482	0.0007301355512523412	0.00037166698638020336	3.3997416196369076e-05	6.976419701409237e-05	0.0005618608832453085	0.0015243152874071888	0.0007323955797772655	3.286095707537482e-05	0.0002570070105801219	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	2.5514760288827087e-05	0.0	0.0	0.004343488923064134	0.0	0.0	0.0	0.0	0.0	0.0	1.871572682525126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.07787104840150025	0.6116996283798214	0.1774875245230352	0.11409451764412487	0.9264362942548231	0.1460349017009056	0.5251363236587508	0.4949363715104268	0.8864048976145237	0.9097840155314675	0.9086298216391228	0.498703154774508	0.7016657564172583	0.9127749664360224	0.7528350954979532	0.8165939958903424	0.8976058244271243	0.15421732643408145	0.9106440629196242	0.4601720269259535	0.054939305148597684	0.054177435666928855	0.893297929881497	0.5188591861792645	0.941638940234134	0.2840784156945615	0.9620342515251846
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.008292297093868804	0.08203408654051514	0.01978959564971231	0.03793798578494534	0.013059147763408946	0.01720050069950666	0.056394019349164465	0.008128456259577586	0.013552881570614312	0.057980100307393624	0.005015814789167337	0.015791516691368482	0.15753003823047515	0.022906124135082105	0.007588676671214188	0.024006415075427254	0.07000513370980538	0.0009682232310085393	0.01644926146173029	0.05725164887468553	0.00896469931631087	0.0082453084616249	0.011358607464227764	0.009908881373457124	0.007130827685356336	0.011001327869554664	0.016604762945160584
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.0	0.0	0.0	0.0	0.00015899936400254398	0.0	0.0005980650835532102	0.0	0.0	0.0	3.743145365050252e-05	0.00011468699273060908	0.0	0.003821129815139936	0.0	7.517666516313337e-05	9.334017827974051e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.8315005230525859	0.027657938575883133	0.7768370880459256	0.7704081632653061	0.005596777612889549	0.8169059715779396	0.02817941952506596	0.2715703910986741	0.0024488072619801558	0.007300598608639379	0.0051842563305945985	0.436339896958148	0.0047446750409612225	0.010430651657544152	0.11510914051841747	0.0844735127549742	0.01059411023475055	0.8297673089743183	0.014255227316324576	0.02063643163119603	0.9163876098786102	0.927393527362625	0.002556915965973349	0.268509144174224	0.01914972273567468	0.6852163856247412	0.00712593065662762
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	0.0007654428086648126	0.10283627354662339	0.017195749779457266	0.003782368344486471	0.01296374814500742	0.006347102569766586	0.033456464379947225	0.062129389033246725	0.01828161283512772	0.004732243973467076	0.0550616683198892	0.0041551979673936056	0.08608683779355543	0.02228648146235671	0.0019184856753069579	0.0218513506740841	0.007000513370980539	0.010253642741500271	0.05120611931709188	0.34616169171142996	0.010464629552113856	0.0028514439824699404	0.0514333480847716	0.07616914029683561	0.020570959129184635	0.008652569356197438	0.006638543890018655
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.0	0.0	0.0	1.0391121825512282e-05	1.0599957600169599e-05	4.417936823503424e-05	0.0007387862796833773	0.0	0.0	0.0	0.00029945162920402016	0.0	0.00010240305843801201	0.0	6.394952251023192e-05	0.0	0.0	1.5872511983746546e-05	0.0	0.00028897803766913713	0.0	0.0	0.0005408860697251316	0.002218727785795834	2.4645717806531115e-05	7.13908362722561e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.002474931748016227	0.0001067874076288924	0.00018433422428208404	0.039309613865912967	8.479966080135679e-05	0.008835873647006848	0.13956024626209323	0.00016656672663068825	0.00010555203715431708	2.0223264843876396e-05	1.871572682525126e-05	0.0002999505963723622	3.413435281267067e-05	0.00020654755757513167	0.00023448158253751706	0.0001252944419385556	9.334017827974051e-05	6.349004793498618e-05	1.198925762516785e-05	8.499354049092269e-05	0.0	5.618608832453085e-05	4.917146088410287e-05	0.0003015746504965211	0.000139659067570343	9.994717078115853e-05	1.680644022789533e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	0.004541627331411221	0.07601127675024562	0.00493752386469868	0.0005922939440542001	0.004632181471274115	0.0003828878580369634	0.03458223394898856	0.09644213471916847	0.013953979311800717	0.00012133958906325836	0.0005614718047575379	0.009280824334815441	0.04021026761332605	0.014499638541774246	0.06254263301500682	0.02062346514308625	0.0003266906239790918	0.00017459763182121202	0.00039564550163053905	0.0875433467056504	0.0018138691223664016	0.0003371165299471851	0.03348576486207405	0.04284514141697003	0.003655781474635449	0.00032125876322515245	0.005058738508596494
